ORDER_ID,ORDER_DATE,ORDER_TIME,ORDER_PRICE,PEOPLE,TABLE_NO,STATUS,SHIFT,EMPLOYEE_ID,KITCHEN_STAFF,Status
330,6/1/2015,1:27:11 PM,1257,14,11,Dine in with Reservation,Morning,25,12,Completed
331,6/1/2015,1:43:30 PM,83,1,2,Dine in without Reservation,Morning,22,12,Completed
332,6/1/2015,2:12:01 PM,269,3,5,Dine in without Reservation,Morning,25,18,Completed
333,6/1/2015,2:16:36 PM,84,1,3,Dine in with Reservation,Morning,22,12,Completed
334,6/1/2015,2:24:18 PM,351,,,Take away,Morning,6,12,Completed
335,6/1/2015,2:24:47 PM,101,,,Take away,Morning,7,17,Completed
336,6/1/2015,2:51:41 PM,104,1,1,Dine in with Reservation,Morning,22,18,Completed
337,6/1/2015,3:03:12 PM,159,,,Take away,Morning,7,12,Completed
338,6/1/2015,3:18:26 PM,333,3,4,Dine in with Reservation,Morning,22,18,Completed
339,6/1/2015,3:25:13 PM,83,,,Take away,Morning,7,1,Completed
340,6/1/2015,3:35:32 PM,63,1,2,Dine in with Reservation,Morning,25,17,Completed
341,6/1/2015,3:35:47 PM,133,,,Take away,Morning,6,12,Completed
342,6/1/2015,3:44:12 PM,205,,,Take away,Morning,7,12,Completed
343,6/1/2015,3:45:37 PM,166,2,3,Dine in with Reservation,Morning,22,17,Completed
344,6/1/2015,4:01:11 PM,80,1,1,Dine in without Reservation,Morning,22,11,Completed
345,6/1/2015,4:01:47 PM,123,2,2,Dine in with Reservation,Morning,22,11,Completed
346,6/1/2015,4:30:00 PM,275,4,7,Dine in with Reservation,Morning,25,1,Completed
347,6/1/2015,4:37:17 PM,285,3,5,Dine in with Reservation,Morning,22,12,Completed
348,6/1/2015,4:49:12 PM,248,3,4,Dine in with Reservation,Morning,25,17,Completed
349,6/1/2015,5:25:58 PM,76,1,3,Dine in with Reservation,Night,23,16,Completed
350,6/1/2015,5:37:05 PM,290,,,Take away,Night,8,2,Completed
351,6/1/2015,5:37:29 PM,126,,,Take away,Night,8,9,Completed
352,6/1/2015,5:45:48 PM,163,,,Take away,Night,5,10,Completed
353,6/1/2015,5:59:48 PM,270,3,5,Dine in with Reservation,Night,23,10,Completed
354,6/1/2015,6:01:44 PM,161,,,Take away,Night,8,16,Completed
355,6/1/2015,6:14:45 PM,166,2,1,Dine in with Reservation,Night,23,16,Completed
356,6/1/2015,6:16:05 PM,84,,,Take away,Night,8,2,Completed
357,6/1/2015,6:27:58 PM,228,3,4,Dine in with Reservation,Night,23,9,Completed
358,6/1/2015,6:30:12 PM,83,1,2,Dine in with Reservation,Night,23,10,Completed
359,6/1/2015,6:33:08 PM,184,,,Take away,Night,5,10,Completed
360,6/1/2015,6:50:38 PM,216,3,5,Dine in with Reservation,Night,24,16,Completed
361,6/1/2015,7:12:38 PM,180,2,3,Dine in with Reservation,Night,23,2,Completed
362,6/1/2015,7:13:36 PM,185,2,1,Dine in with Reservation,Night,23,10,Completed
363,6/1/2015,7:20:31 PM,203,,,Take away,Night,5,10,Completed
364,6/1/2015,7:27:24 PM,210,2,2,Dine in with Reservation,Night,24,10,Completed
365,6/1/2015,7:37:26 PM,238,3,4,Dine in with Reservation,Night,24,9,Completed
366,6/1/2015,8:04:20 PM,103,,,Take away,Night,8,10,Completed
367,6/1/2015,8:05:12 PM,163,,,Take away,Night,5,2,Completed
368,6/1/2015,8:28:16 PM,186,2,3,Dine in with Reservation,Night,23,2,Completed
369,6/1/2015,8:30:06 PM,80,,,Take away,Night,8,2,Completed
370,6/1/2015,9:02:30 PM,142,,,Take away,Night,8,10,Completed
371,6/1/2015,9:15:20 PM,63,,,Take away,Night,5,10,Completed
372,6/1/2015,10:26:59 PM,60,1,1,Dine in with Reservation,Night,24,16,Completed
373,7/1/2015,11:45:18 AM,245,3,5,Dine in with Reservation,Morning,22,12,Completed
374,7/1/2015,11:55:59 AM,206,,,Take away,Morning,6,17,Completed
375,7/1/2015,11:58:36 AM,80,1,2,Dine in without Reservation,Morning,22,11,Completed
376,7/1/2015,12:01:17 PM,229,2,3,Dine in with Reservation,Morning,25,1,Completed
377,7/1/2015,12:03:18 PM,170,2,1,Dine in with Reservation,Morning,25,17,Completed
378,7/1/2015,12:19:37 PM,64,1,2,Dine in with Reservation,Morning,25,17,Completed
379,7/1/2015,12:25:37 PM,104,1,3,Dine in with Reservation,Morning,25,11,Completed
380,7/1/2015,12:32:10 PM,165,2,1,Dine in without Reservation,Morning,22,11,Completed
381,7/1/2015,12:33:06 PM,84,1,2,Dine in with Reservation,Morning,22,11,Completed
382,7/1/2015,12:33:07 PM,144,2,3,Dine in with Reservation,Morning,25,1,Completed
383,7/1/2015,12:43:59 PM,83,1,1,Dine in with Reservation,Morning,22,1,Completed
384,7/1/2015,12:51:46 PM,273,4,6,Dine in with Reservation,Morning,22,18,Completed
385,7/1/2015,12:54:19 PM,101,,,Take away,Morning,7,12,Completed
386,7/1/2015,12:58:16 PM,230,3,4,Dine in with Reservation,Morning,22,11,Completed
387,7/1/2015,1:03:14 PM,513,7,9,Dine in with Reservation,Morning,22,1,Completed
388,7/1/2015,1:04:56 PM,288,4,7,Dine in with Reservation,Morning,22,17,Completed
389,7/1/2015,1:10:17 PM,104,1,2,Dine in with Reservation,Morning,25,11,Completed
390,7/1/2015,1:15:32 PM,88,,,Take away,Morning,7,12,Completed
391,7/1/2015,1:25:31 PM,80,1,3,Dine in with Reservation,Morning,25,17,Completed
392,7/1/2015,1:36:47 PM,735,,,Take away,Morning,7,17,Completed
393,7/1/2015,1:48:31 PM,143,,,Take away,Morning,6,12,Completed
394,7/1/2015,2:02:18 PM,1014,,,Take away,Morning,7,17,Completed
395,7/1/2015,2:11:08 PM,80,,,Take away,Morning,7,11,Completed
396,7/1/2015,2:12:21 PM,60,,,Take away,Morning,6,17,Completed
397,7/1/2015,2:31:10 PM,330,3,5,Dine in with Reservation,Morning,25,1,Completed
398,7/1/2015,2:56:26 PM,49,,,Take away,Morning,6,17,Completed
399,7/1/2015,3:47:49 PM,341,4,6,Dine in with Reservation,Morning,22,11,Completed
400,7/1/2015,4:03:07 PM,166,2,1,Dine in with Reservation,Morning,22,12,Completed
401,7/1/2015,4:08:35 PM,80,1,2,Dine in with Reservation,Morning,25,12,Completed
402,7/1/2015,4:24:46 PM,172,,,Take away,Morning,6,1,Completed
403,7/1/2015,4:26:10 PM,229,,,Take away,Morning,7,17,Completed
404,7/1/2015,4:39:27 PM,104,1,3,Dine in with Reservation,Morning,22,12,Completed
405,7/1/2015,4:44:16 PM,101,,,Take away,Morning,6,18,Completed
406,7/1/2015,4:50:49 PM,228,3,4,Dine in with Reservation,Morning,25,12,Completed
407,7/1/2015,4:56:42 PM,249,3,5,Dine in with Reservation,Morning,22,17,Completed
408,7/1/2015,5:09:09 PM,151,2,1,Dine in with Reservation,Night,24,9,Completed
409,7/1/2015,5:15:04 PM,76,1,2,Dine in with Reservation,Night,24,10,Completed
410,7/1/2015,5:33:49 PM,328,,,Take away,Night,5,2,Completed
411,7/1/2015,5:58:09 PM,186,2,3,Dine in with Reservation,Night,23,9,Completed
412,7/1/2015,6:07:46 PM,151,2,1,Dine in with Reservation,Night,24,10,Completed
413,7/1/2015,6:11:32 PM,60,,,Take away,Night,5,16,Completed
414,7/1/2015,6:13:22 PM,235,,,Take away,Night,5,16,Completed
415,7/1/2015,6:16:23 PM,64,1,2,Dine in without Reservation,Night,24,10,Completed
416,7/1/2015,6:17:42 PM,101,,,Take away,Night,8,10,Completed
417,7/1/2015,6:24:40 PM,49,1,3,Dine in with Reservation,Night,24,9,Completed
418,7/1/2015,6:40:11 PM,165,2,1,Dine in without Reservation,Night,24,2,Completed
419,7/1/2015,7:02:31 PM,330,4,7,Dine in with Reservation,Night,23,9,Completed
420,7/1/2015,7:04:40 PM,148,2,2,Dine in with Reservation,Night,23,10,Completed
421,7/1/2015,7:21:58 PM,269,3,4,Dine in without Reservation,Night,23,10,Completed
422,7/1/2015,7:30:25 PM,252,3,5,Dine in with Reservation,Night,23,10,Completed
423,7/1/2015,7:45:07 PM,165,2,3,Dine in with Reservation,Night,24,2,Completed
424,7/1/2015,8:01:28 PM,63,1,1,Dine in with Reservation,Night,23,9,Completed
425,7/1/2015,8:21:19 PM,83,,,Take away,Night,8,16,Completed
426,7/1/2015,8:25:45 PM,224,,,Take away,Night,8,2,Completed
427,7/1/2015,9:49:00 PM,101,,,Take away,Night,8,10,Completed
428,7/1/2015,10:05:00 PM,161,2,2,Dine in with Reservation,Night,23,2,Completed
429,7/1/2015,10:16:53 PM,83,1,3,Dine in with Reservation,Night,24,2,Completed
430,7/1/2015,10:46:13 PM,141,2,1,Dine in with Reservation,Night,24,9,Completed
431,8/1/2015,11:17:13 AM,296,4,6,Dine in with Reservation,Morning,25,18,Completed
432,8/1/2015,11:39:07 AM,224,3,4,Dine in with Reservation,Morning,22,18,Completed
433,8/1/2015,11:49:50 AM,104,,,Take away,Morning,6,11,Completed
434,8/1/2015,11:54:14 AM,285,3,5,Dine in with Reservation,Morning,22,12,Completed
435,8/1/2015,12:06:09 PM,215,,,Take away,Morning,7,12,Completed
436,8/1/2015,12:07:21 PM,303,,,Take away,Morning,7,11,Completed
437,8/1/2015,12:07:54 PM,84,1,2,Dine in with Reservation,Morning,22,18,Completed
438,8/1/2015,12:08:38 PM,80,,,Take away,Morning,7,12,Completed
439,8/1/2015,12:13:08 PM,206,,,Take away,Morning,6,17,Completed
440,8/1/2015,12:16:34 PM,1214,,,Take away,Morning,6,17,Completed
441,8/1/2015,12:16:58 PM,208,2,3,Dine in with Reservation,Morning,22,17,Completed
442,8/1/2015,12:28:49 PM,104,1,1,Dine in with Reservation,Morning,25,12,Completed
443,8/1/2015,12:34:20 PM,1257,14,11,Dine in with Reservation,Morning,25,17,Completed
444,8/1/2015,12:40:05 PM,74,1,2,Dine in with Reservation,Morning,25,12,Completed
445,8/1/2015,12:57:39 PM,83,,,Take away,Morning,6,17,Completed
446,8/1/2015,12:58:01 PM,245,3,4,Dine in with Reservation,Morning,25,17,Completed
447,8/1/2015,1:02:00 PM,93,,,Take away,Morning,6,18,Completed
448,8/1/2015,1:03:34 PM,206,3,5,Dine in with Reservation,Morning,25,18,Completed
449,8/1/2015,1:04:15 PM,104,,,Take away,Morning,7,17,Completed
450,8/1/2015,1:07:53 PM,60,,,Take away,Morning,6,11,Completed
451,8/1/2015,1:19:06 PM,276,,,Take away,Morning,7,12,Completed
452,8/1/2015,1:24:11 PM,225,3,4,Dine in with Reservation,Morning,22,17,Completed
453,8/1/2015,1:27:14 PM,339,4,7,Dine in without Reservation,Morning,25,18,Completed
454,8/1/2015,1:31:40 PM,83,1,3,Dine in with Reservation,Morning,25,12,Completed
455,8/1/2015,1:39:14 PM,104,,,Take away,Morning,6,18,Completed
456,8/1/2015,1:47:53 PM,101,1,1,Dine in with Reservation,Morning,25,18,Completed
457,8/1/2015,1:59:04 PM,268,3,5,Dine in with Reservation,Morning,22,11,Completed
458,8/1/2015,2:00:05 PM,225,3,4,Dine in with Reservation,Morning,25,1,Completed
459,8/1/2015,2:14:02 PM,104,1,2,Dine in with Reservation,Morning,25,17,Completed
460,8/1/2015,2:19:58 PM,143,2,3,Dine in with Reservation,Morning,25,18,Completed
461,8/1/2015,2:21:19 PM,136,2,1,Dine in with Reservation,Morning,25,11,Completed
462,8/1/2015,2:38:41 PM,60,1,2,Dine in with Reservation,Morning,25,1,Completed
463,8/1/2015,2:40:28 PM,186,,,Take away,Morning,7,11,Completed
464,8/1/2015,2:49:01 PM,185,,,Take away,Morning,7,12,Completed
465,8/1/2015,2:55:23 PM,60,1,3,Dine in with Reservation,Morning,25,18,Completed
466,8/1/2015,3:30:10 PM,229,,,Take away,Morning,7,11,Completed
467,8/1/2015,3:33:13 PM,63,1,1,Dine in with Reservation,Morning,25,12,Completed
468,8/1/2015,3:36:12 PM,166,2,2,Dine in with Reservation,Morning,22,1,Completed
469,8/1/2015,3:37:18 PM,145,2,3,Dine in with Reservation,Morning,22,11,Completed
470,8/1/2015,3:49:13 PM,60,,,Take away,Morning,6,11,Completed
471,8/1/2015,4:20:26 PM,64,,,Take away,Morning,7,12,Completed
472,8/1/2015,4:29:50 PM,189,2,1,Dine in with Reservation,Morning,22,18,Completed
473,8/1/2015,4:41:27 PM,249,,,Take away,Morning,7,12,Completed
474,8/1/2015,4:47:48 PM,109,2,2,Dine in with Reservation,Morning,25,18,Completed
475,8/1/2015,5:15:17 PM,164,2,3,Dine in with Reservation,Night,24,16,Completed
476,8/1/2015,5:27:56 PM,246,,,Take away,Night,5,10,Completed
477,8/1/2015,5:30:04 PM,160,,,Take away,Night,8,9,Completed
478,8/1/2015,5:35:56 PM,165,,,Take away,Night,8,2,Completed
479,8/1/2015,5:37:03 PM,298,2,1,Dine in without Reservation,Night,24,9,Completed
480,8/1/2015,5:41:31 PM,63,,,Take away,Night,5,10,Completed
481,8/1/2015,5:41:37 PM,109,2,2,Dine in with Reservation,Night,24,9,Completed
482,8/1/2015,5:52:42 PM,246,3,5,Dine in with Reservation,Night,23,9,Completed
483,8/1/2015,5:54:05 PM,301,4,6,Dine in with Reservation,Night,24,10,Completed
484,8/1/2015,6:02:54 PM,191,2,3,Dine in with Reservation,Night,24,2,Completed
485,8/1/2015,6:07:31 PM,84,,,Take away,Night,5,16,Completed
486,8/1/2015,6:15:08 PM,63,1,1,Dine in with Reservation,Night,24,16,Completed
487,8/1/2015,6:30:16 PM,255,3,4,Dine in with Reservation,Night,23,16,Completed
488,8/1/2015,6:46:02 PM,80,,,Take away,Night,5,10,Completed
489,8/1/2015,6:48:43 PM,104,,,Take away,Night,8,10,Completed
490,8/1/2015,6:49:24 PM,220,,,Take away,Night,5,9,Completed
491,8/1/2015,7:01:12 PM,323,4,7,Dine in with Reservation,Night,24,9,Completed
492,8/1/2015,7:06:21 PM,265,,,Take away,Night,8,9,Completed
493,8/1/2015,7:31:47 PM,104,,,Take away,Night,8,10,Completed
494,8/1/2015,7:38:40 PM,387,4,6,Dine in with Reservation,Night,23,2,Completed
495,8/1/2015,7:42:52 PM,184,,,Take away,Night,8,9,Completed
496,8/1/2015,7:46:18 PM,145,2,2,Dine in with Reservation,Night,23,10,Completed
497,8/1/2015,7:49:26 PM,60,1,3,Dine in with Reservation,Night,24,10,Completed
498,8/1/2015,8:02:25 PM,83,,,Take away,Night,8,2,Completed
499,8/1/2015,9:10:46 PM,304,4,7,Dine in with Reservation,Night,23,10,Completed
500,8/1/2015,9:46:49 PM,80,1,1,Dine in with Reservation,Night,24,16,Completed
501,8/1/2015,9:51:31 PM,220,,,Take away,Night,8,10,Completed
502,8/1/2015,10:26:08 PM,84,,,Take away,Night,8,9,Completed
503,9/1/2015,11:16:21 AM,158,2,2,Dine in with Reservation,Morning,22,17,Completed
504,9/1/2015,11:48:18 AM,103,,,Take away,Morning,6,11,Completed
505,9/1/2015,11:55:10 AM,190,,,Take away,Morning,7,11,Completed
506,9/1/2015,12:02:09 PM,80,,,Take away,Morning,7,12,Completed
507,9/1/2015,12:06:03 PM,64,,,Take away,Morning,7,11,Completed
508,9/1/2015,12:13:32 PM,210,3,5,Dine in with Reservation,Morning,25,11,Completed
509,9/1/2015,12:13:58 PM,104,,,Take away,Morning,7,12,Completed
510,9/1/2015,12:15:03 PM,348,,,Take away,Morning,6,1,Completed
511,9/1/2015,12:18:21 PM,93,1,3,Dine in with Reservation,Morning,22,12,Completed
512,9/1/2015,12:19:24 PM,84,,,Take away,Morning,7,12,Completed
513,9/1/2015,12:22:48 PM,354,4,6,Dine in with Reservation,Morning,25,11,Completed
514,9/1/2015,12:26:47 PM,60,,,Take away,Morning,7,12,Completed
515,9/1/2015,1:07:37 PM,205,2,1,Dine in with Reservation,Morning,25,1,Completed
516,9/1/2015,1:09:09 PM,204,2,2,Dine in without Reservation,Morning,22,1,Completed
517,9/1/2015,1:09:11 PM,80,,,Take away,Morning,7,18,Completed
518,9/1/2015,1:11:25 PM,225,,,Take away,Morning,7,1,Completed
519,9/1/2015,1:15:20 PM,63,,,Take away,Morning,6,1,Completed
520,9/1/2015,1:22:33 PM,104,,,Take away,Morning,6,12,Completed
521,9/1/2015,1:43:07 PM,64,,,Take away,Morning,6,12,Completed
522,9/1/2015,2:09:33 PM,1065,11,11,Dine in with Reservation,Morning,25,17,Completed
523,9/1/2015,2:42:14 PM,83,,,Take away,Morning,6,11,Completed
524,9/1/2015,2:51:35 PM,145,,,Take away,Morning,6,17,Completed
525,9/1/2015,3:08:46 PM,76,1,3,Dine in with Reservation,Morning,25,11,Completed
526,9/1/2015,3:10:13 PM,196,,,Take away,Morning,7,11,Completed
527,9/1/2015,3:23:37 PM,194,,,Take away,Morning,7,17,Completed
528,9/1/2015,3:27:21 PM,80,1,1,Dine in with Reservation,Morning,22,17,Completed
529,9/1/2015,3:31:01 PM,301,3,4,Dine in with Reservation,Morning,25,18,Completed
530,9/1/2015,3:43:01 PM,185,2,2,Dine in with Reservation,Morning,22,11,Completed
531,9/1/2015,3:58:10 PM,165,,,Take away,Morning,6,17,Completed
532,9/1/2015,4:14:28 PM,166,2,3,Dine in without Reservation,Morning,25,18,Completed
533,9/1/2015,4:28:43 PM,324,,,Take away,Morning,7,17,Completed
534,9/1/2015,4:43:32 PM,208,,,Take away,Morning,7,18,Completed
535,9/1/2015,5:08:47 PM,80,1,1,Dine in without Reservation,Night,23,10,Completed
536,9/1/2015,5:18:50 PM,172,2,2,Dine in with Reservation,Night,23,9,Completed
537,9/1/2015,5:23:52 PM,216,,,Take away,Night,8,2,Completed
538,9/1/2015,5:44:04 PM,104,1,3,Dine in with Reservation,Night,24,10,Completed
539,9/1/2015,5:51:34 PM,278,3,5,Dine in with Reservation,Night,23,10,Completed
540,9/1/2015,5:52:41 PM,104,1,1,Dine in with Reservation,Night,23,9,Completed
541,9/1/2015,6:07:47 PM,60,,,Take away,Night,8,2,Completed
542,9/1/2015,6:08:06 PM,186,,,Take away,Night,5,2,Completed
543,9/1/2015,6:23:59 PM,264,3,4,Dine in with Reservation,Night,23,10,Completed
544,9/1/2015,6:31:04 PM,161,,,Take away,Night,5,9,Completed
545,9/1/2015,6:46:28 PM,333,4,7,Dine in with Reservation,Night,24,10,Completed
546,9/1/2015,6:47:27 PM,60,,,Take away,Night,8,9,Completed
547,9/1/2015,6:49:23 PM,60,1,2,Dine in with Reservation,Night,23,9,Completed
548,9/1/2015,7:06:09 PM,83,,,Take away,Night,5,9,Completed
549,9/1/2015,7:06:34 PM,164,,,Take away,Night,8,9,Completed
550,9/1/2015,7:12:59 PM,160,2,3,Dine in with Reservation,Night,23,9,Completed
551,9/1/2015,7:26:24 PM,356,,,Take away,Night,5,9,Completed
552,9/1/2015,7:31:25 PM,248,3,5,Dine in with Reservation,Night,24,9,Completed
553,9/1/2015,8:14:47 PM,101,1,1,Dine in without Reservation,Night,23,10,Completed
554,9/1/2015,8:15:51 PM,144,2,2,Dine in without Reservation,Night,23,10,Completed
555,9/1/2015,8:18:25 PM,116,2,3,Dine in with Reservation,Night,24,16,Completed
556,9/1/2015,8:23:12 PM,217,2,1,Dine in with Reservation,Night,24,10,Completed
557,9/1/2015,8:30:06 PM,124,2,2,Dine in with Reservation,Night,23,9,Completed
558,9/1/2015,8:51:10 PM,66,1,3,Dine in with Reservation,Night,23,9,Completed
559,9/1/2015,9:10:16 PM,60,1,1,Dine in with Reservation,Night,23,16,Completed
560,9/1/2015,9:13:48 PM,163,2,2,Dine in without Reservation,Night,23,9,Completed
561,9/1/2015,9:47:56 PM,63,1,3,Dine in with Reservation,Night,23,9,Completed
562,9/1/2015,10:04:05 PM,84,1,1,Dine in without Reservation,Night,23,9,Completed
563,9/1/2015,10:19:03 PM,161,,,Take away,Night,5,9,Completed
564,9/1/2015,10:32:32 PM,226,,,Take away,Night,5,16,Completed
565,10/1/2015,12:11:19 PM,64,,,Take away,Morning,6,11,Completed
566,10/1/2015,12:21:19 PM,104,,,Take away,Morning,7,11,Completed
567,10/1/2015,12:27:47 PM,921,,,Take away,Morning,7,17,Completed
568,10/1/2015,12:28:53 PM,101,1,2,Dine in with Reservation,Morning,22,17,Completed
569,10/1/2015,12:37:10 PM,208,3,4,Dine in with Reservation,Morning,25,17,Completed
570,10/1/2015,1:13:59 PM,184,,,Take away,Morning,6,17,Completed
571,10/1/2015,1:14:47 PM,60,1,3,Dine in with Reservation,Morning,25,17,Completed
572,10/1/2015,1:15:32 PM,84,1,1,Dine in with Reservation,Morning,25,12,Completed
573,10/1/2015,1:39:33 PM,173,,,Take away,Morning,7,12,Completed
574,10/1/2015,1:40:54 PM,84,,,Take away,Morning,6,11,Completed
575,10/1/2015,1:41:04 PM,361,,,Take away,Morning,7,18,Completed
576,10/1/2015,1:44:22 PM,204,3,5,Dine in without Reservation,Morning,25,11,Completed
577,10/1/2015,1:45:00 PM,181,2,2,Dine in with Reservation,Morning,25,11,Completed
578,10/1/2015,1:48:49 PM,431,5,8,Dine in without Reservation,Morning,25,12,Completed
579,10/1/2015,1:51:19 PM,60,1,3,Dine in without Reservation,Morning,25,1,Completed
580,10/1/2015,1:56:01 PM,150,2,1,Dine in with Reservation,Morning,22,17,Completed
581,10/1/2015,2:13:01 PM,101,1,2,Dine in with Reservation,Morning,25,12,Completed
582,10/1/2015,2:24:14 PM,101,,,Take away,Morning,7,18,Completed
583,10/1/2015,2:33:19 PM,104,1,3,Dine in with Reservation,Morning,22,1,Completed
584,10/1/2015,3:05:29 PM,124,2,1,Dine in with Reservation,Morning,22,12,Completed
585,10/1/2015,3:58:42 PM,170,,,Take away,Morning,6,18,Completed
586,10/1/2015,4:09:57 PM,164,2,2,Dine in with Reservation,Morning,22,12,Completed
587,10/1/2015,4:32:36 PM,166,2,3,Dine in with Reservation,Morning,25,12,Completed
588,10/1/2015,4:33:36 PM,64,1,1,Dine in with Reservation,Morning,22,11,Completed
589,10/1/2015,5:12:39 PM,203,3,4,Dine in with Reservation,Night,23,9,Completed
590,10/1/2015,5:23:39 PM,93,1,2,Dine in with Reservation,Night,24,10,Completed
591,10/1/2015,5:32:54 PM,257,3,5,Dine in with Reservation,Night,24,10,Completed
592,10/1/2015,5:41:55 PM,240,,,Take away,Night,8,9,Completed
593,10/1/2015,5:48:57 PM,208,,,Take away,Night,8,16,Completed
594,10/1/2015,5:50:19 PM,101,,,Take away,Night,5,2,Completed
595,10/1/2015,6:12:28 PM,185,2,3,Dine in without Reservation,Night,24,9,Completed
596,10/1/2015,6:24:07 PM,118,2,1,Dine in without Reservation,Night,23,9,Completed
597,10/1/2015,6:32:36 PM,269,3,4,Dine in with Reservation,Night,23,9,Completed
598,10/1/2015,6:34:14 PM,104,,,Take away,Night,8,10,Completed
599,10/1/2015,6:34:27 PM,104,1,2,Dine in with Reservation,Night,24,9,Completed
600,10/1/2015,6:53:52 PM,310,,,Take away,Night,8,10,Completed
601,10/1/2015,6:58:19 PM,246,,,Take away,Night,8,9,Completed
602,10/1/2015,7:02:27 PM,104,,,Take away,Night,5,2,Completed
603,10/1/2015,7:03:11 PM,80,,,Take away,Night,5,16,Completed
604,10/1/2015,7:13:29 PM,145,2,3,Dine in with Reservation,Night,23,16,Completed
605,10/1/2015,7:23:51 PM,190,,,Take away,Night,5,10,Completed
606,10/1/2015,7:27:18 PM,76,,,Take away,Night,8,2,Completed
607,10/1/2015,7:36:16 PM,270,3,5,Dine in with Reservation,Night,24,10,Completed
608,10/1/2015,7:36:33 PM,313,4,6,Dine in with Reservation,Night,23,10,Completed
609,10/1/2015,7:39:32 PM,90,,,Take away,Night,8,9,Completed
610,10/1/2015,7:51:02 PM,136,,,Take away,Night,8,16,Completed
611,10/1/2015,7:58:10 PM,364,4,7,Dine in with Reservation,Night,23,9,Completed
612,10/1/2015,7:58:15 PM,328,4,6,Dine in with Reservation,Night,23,10,Completed
613,10/1/2015,8:10:44 PM,60,,,Take away,Night,5,9,Completed
614,10/1/2015,8:12:33 PM,104,1,1,Dine in with Reservation,Night,24,2,Completed
615,10/1/2015,8:14:03 PM,176,2,2,Dine in without Reservation,Night,24,10,Completed
616,10/1/2015,8:20:10 PM,184,2,3,Dine in with Reservation,Night,24,9,Completed
617,10/1/2015,8:27:26 PM,188,2,1,Dine in with Reservation,Night,24,16,Completed
618,10/1/2015,8:31:14 PM,165,,,Take away,Night,8,10,Completed
619,10/1/2015,8:41:58 PM,103,1,2,Dine in with Reservation,Night,24,2,Completed
620,10/1/2015,8:45:45 PM,330,,,Take away,Night,5,10,Completed
621,10/1/2015,8:49:29 PM,376,,,Take away,Night,8,10,Completed
622,10/1/2015,8:57:41 PM,186,2,3,Dine in with Reservation,Night,23,9,Completed
623,10/1/2015,9:21:21 PM,186,2,1,Dine in with Reservation,Night,24,10,Completed
