Time_ID,Date,Employee_ID,In Time,Out Time
482,17/01/2015,18,10:51:00 AM,3:40:00 PM
483,17/01/2015,19,5:27:00 PM,10:01:00 PM
484,17/01/2015,20,11:15:00 AM,4:25:00 PM
485,17/01/2015,21,4:49:00 PM,10:34:00 PM
486,17/01/2015,22,10:32:00 AM,4:00:00 PM
487,17/01/2015,23,4:00:00 PM,10:24:00 PM
488,17/01/2015,24,5:38:00 PM,11:43:00 PM
489,17/01/2015,25,11:33:00 AM,3:51:00 PM
490,17/01/2015,26,11:28:00 AM,5:47:00 PM
491,17/01/2015,27,4:24:00 PM,11:17:00 PM
492,17/01/2015,28,10:15:00 AM,4:52:00 PM
493,17/01/2015,29,5:33:00 PM,10:44:00 PM
494,18/01/2015,1,11:17:00 AM,5:38:00 PM
495,18/01/2015,2,5:55:00 PM,10:53:00 PM
496,18/01/2015,3,11:40:00 AM,3:25:00 PM
497,18/01/2015,4,4:50:00 PM,10:15:00 PM
498,18/01/2015,5,4:33:00 PM,11:17:00 PM
499,18/01/2015,6,10:01:00 AM,3:13:00 PM
500,18/01/2015,7,11:13:00 AM,4:44:00 PM
501,18/01/2015,8,4:30:00 PM,10:26:00 PM
502,18/01/2015,9,4:43:00 PM,10:13:00 PM
503,18/01/2015,10,5:35:00 PM,11:28:00 PM
504,18/01/2015,11,10:03:00 AM,4:59:00 PM
505,18/01/2015,12,10:34:00 AM,4:31:00 PM
506,18/01/2015,13,5:45:00 PM,11:00:00 PM
507,18/01/2015,14,11:26:00 AM,3:48:00 PM
508,18/01/2015,15,10:56:00 AM,3:30:00 PM
509,18/01/2015,16,4:41:00 PM,10:17:00 PM
510,18/01/2015,17,11:22:00 AM,3:55:00 PM
511,18/01/2015,18,10:59:00 AM,5:56:00 PM
512,18/01/2015,19,5:38:00 PM,10:10:00 PM
513,18/01/2015,20,11:48:00 AM,3:19:00 PM
514,18/01/2015,21,5:12:00 PM,11:17:00 PM
515,18/01/2015,22,11:17:00 AM,3:31:00 PM
516,18/01/2015,23,4:56:00 PM,11:25:00 PM
517,18/01/2015,24,5:25:00 PM,11:13:00 PM
518,18/01/2015,25,10:43:00 AM,4:54:00 PM
519,18/01/2015,26,11:34:00 AM,3:08:00 PM
520,18/01/2015,27,4:57:00 PM,10:09:00 PM
521,18/01/2015,28,10:29:00 AM,4:53:00 PM
522,18/01/2015,29,4:23:00 PM,10:07:00 PM
523,19/01/2015,1,11:34:00 AM,3:20:00 PM
524,19/01/2015,2,4:27:00 PM,10:25:00 PM
525,19/01/2015,3,11:57:00 AM,4:05:00 PM
526,19/01/2015,4,5:27:00 PM,10:54:00 PM
527,19/01/2015,5,5:13:00 PM,11:56:00 PM
528,19/01/2015,6,10:31:00 AM,4:32:00 PM
529,19/01/2015,7,11:47:00 AM,4:50:00 PM
530,19/01/2015,8,5:45:00 PM,11:58:00 PM
531,19/01/2015,9,5:14:00 PM,11:25:00 PM
532,19/01/2015,10,5:51:00 PM,10:33:00 PM
533,19/01/2015,11,10:01:00 AM,4:54:00 PM
534,19/01/2015,12,10:57:00 AM,5:40:00 PM
535,19/01/2015,13,5:49:00 PM,11:29:00 PM
536,19/01/2015,14,11:02:00 AM,3:29:00 PM
537,19/01/2015,15,11:01:00 AM,4:38:00 PM
538,19/01/2015,16,5:23:00 PM,10:54:00 PM
539,19/01/2015,17,10:40:00 AM,5:45:00 PM
540,19/01/2015,18,11:51:00 AM,5:33:00 PM
541,19/01/2015,19,5:48:00 PM,10:08:00 PM
542,19/01/2015,20,10:57:00 AM,3:17:00 PM
543,19/01/2015,21,5:22:00 PM,10:58:00 PM
544,19/01/2015,22,11:12:00 AM,3:04:00 PM
545,19/01/2015,23,5:17:00 PM,10:35:00 PM
546,19/01/2015,24,4:15:00 PM,10:42:00 PM
547,19/01/2015,25,10:02:00 AM,4:51:00 PM
548,19/01/2015,26,10:33:00 AM,5:18:00 PM
549,19/01/2015,27,5:07:00 PM,11:05:00 PM
550,19/01/2015,28,10:42:00 AM,3:19:00 PM
551,19/01/2015,29,4:14:00 PM,11:54:00 PM
552,20/01/2015,1,11:50:00 AM,4:55:00 PM
553,20/01/2015,2,4:35:00 PM,10:24:00 PM
554,20/01/2015,3,10:26:00 AM,5:02:00 PM
555,20/01/2015,4,4:37:00 PM,11:54:00 PM
556,20/01/2015,5,5:55:00 PM,11:52:00 PM
557,20/01/2015,6,10:00:00 AM,5:54:00 PM
558,20/01/2015,7,11:25:00 AM,4:08:00 PM
559,20/01/2015,8,4:56:00 PM,11:53:00 PM
560,20/01/2015,9,5:48:00 PM,10:56:00 PM
561,20/01/2015,10,5:34:00 PM,11:23:00 PM
562,20/01/2015,11,10:03:00 AM,4:50:00 PM
563,20/01/2015,12,11:41:00 AM,5:38:00 PM
564,20/01/2015,13,5:42:00 PM,10:03:00 PM
565,20/01/2015,14,11:41:00 AM,4:34:00 PM
566,20/01/2015,15,11:46:00 AM,3:36:00 PM
567,20/01/2015,16,5:50:00 PM,10:06:00 PM
568,20/01/2015,17,10:17:00 AM,4:51:00 PM
569,20/01/2015,18,10:17:00 AM,3:04:00 PM
570,20/01/2015,19,5:08:00 PM,10:55:00 PM
571,20/01/2015,20,10:34:00 AM,5:33:00 PM
572,20/01/2015,21,4:28:00 PM,11:21:00 PM
573,20/01/2015,22,10:50:00 AM,5:24:00 PM
574,20/01/2015,23,4:56:00 PM,10:10:00 PM
575,20/01/2015,24,5:29:00 PM,10:35:00 PM
576,20/01/2015,25,10:51:00 AM,4:56:00 PM
577,20/01/2015,26,11:03:00 AM,4:59:00 PM
578,20/01/2015,27,5:38:00 PM,10:00:00 PM
579,20/01/2015,28,11:43:00 AM,3:48:00 PM
580,20/01/2015,29,4:35:00 PM,11:07:00 PM
581,21/01/2015,1,11:28:00 AM,4:10:00 PM
582,21/01/2015,2,5:42:00 PM,11:44:00 PM
583,21/01/2015,3,11:31:00 AM,5:10:00 PM
584,21/01/2015,4,5:42:00 PM,11:18:00 PM
585,21/01/2015,5,5:38:00 PM,10:02:00 PM
586,21/01/2015,6,11:25:00 AM,3:10:00 PM
587,21/01/2015,7,11:41:00 AM,5:33:00 PM
588,21/01/2015,8,5:10:00 PM,11:26:00 PM
589,21/01/2015,9,5:00:00 PM,10:26:00 PM
590,21/01/2015,10,5:24:00 PM,10:53:00 PM
591,21/01/2015,11,10:34:00 AM,5:38:00 PM
592,21/01/2015,12,10:43:00 AM,3:27:00 PM
593,21/01/2015,13,4:21:00 PM,11:13:00 PM
594,21/01/2015,14,10:43:00 AM,4:11:00 PM
595,21/01/2015,15,11:40:00 AM,5:19:00 PM
596,21/01/2015,16,5:33:00 PM,10:50:00 PM
597,21/01/2015,17,10:40:00 AM,5:51:00 PM
598,21/01/2015,18,11:54:00 AM,4:32:00 PM
599,21/01/2015,19,5:41:00 PM,10:23:00 PM
600,21/01/2015,20,10:42:00 AM,3:35:00 PM
601,21/01/2015,21,5:18:00 PM,11:42:00 PM
602,21/01/2015,22,10:08:00 AM,3:35:00 PM
603,21/01/2015,23,4:34:00 PM,10:36:00 PM
604,21/01/2015,24,4:43:00 PM,10:09:00 PM
605,21/01/2015,25,11:58:00 AM,4:04:00 PM
606,21/01/2015,26,11:09:00 AM,5:16:00 PM
607,21/01/2015,27,5:00:00 PM,11:20:00 PM
608,21/01/2015,28,10:45:00 AM,4:42:00 PM
609,21/01/2015,29,4:20:00 PM,10:07:00 PM
610,22/01/2015,1,11:57:00 AM,3:36:00 PM
611,22/01/2015,2,5:36:00 PM,10:34:00 PM
612,22/01/2015,3,10:09:00 AM,3:18:00 PM
613,22/01/2015,4,5:53:00 PM,10:27:00 PM
614,22/01/2015,5,5:38:00 PM,11:51:00 PM
615,22/01/2015,6,10:15:00 AM,3:06:00 PM
616,22/01/2015,7,10:13:00 AM,3:09:00 PM
617,22/01/2015,8,4:59:00 PM,10:10:00 PM
618,22/01/2015,9,5:24:00 PM,11:55:00 PM
619,22/01/2015,10,5:41:00 PM,11:44:00 PM
620,22/01/2015,11,11:29:00 AM,3:39:00 PM
621,22/01/2015,12,11:47:00 AM,3:44:00 PM
622,22/01/2015,13,4:57:00 PM,11:50:00 PM
623,22/01/2015,14,11:23:00 AM,4:34:00 PM
624,22/01/2015,15,10:23:00 AM,5:14:00 PM
625,22/01/2015,16,4:45:00 PM,11:13:00 PM
626,22/01/2015,17,10:34:00 AM,3:24:00 PM
627,22/01/2015,18,10:38:00 AM,3:51:00 PM
628,22/01/2015,19,5:40:00 PM,11:25:00 PM
629,22/01/2015,20,10:31:00 AM,5:34:00 PM
630,22/01/2015,21,5:51:00 PM,11:31:00 PM
631,22/01/2015,22,11:07:00 AM,4:10:00 PM
632,22/01/2015,23,5:21:00 PM,10:24:00 PM
633,22/01/2015,24,4:41:00 PM,11:49:00 PM
634,22/01/2015,25,10:58:00 AM,5:46:00 PM
635,22/01/2015,26,11:13:00 AM,4:34:00 PM
636,22/01/2015,27,5:06:00 PM,11:23:00 PM
637,22/01/2015,28,10:01:00 AM,4:57:00 PM
638,22/01/2015,29,4:04:00 PM,11:53:00 PM
639,23/01/2015,1,10:07:00 AM,4:45:00 PM
640,23/01/2015,2,4:25:00 PM,10:00:00 PM
641,23/01/2015,3,11:14:00 AM,4:14:00 PM
642,23/01/2015,4,4:10:00 PM,10:34:00 PM
643,23/01/2015,5,4:49:00 PM,10:29:00 PM
644,23/01/2015,6,11:28:00 AM,3:52:00 PM
645,23/01/2015,7,11:46:00 AM,3:03:00 PM
646,23/01/2015,8,4:10:00 PM,10:35:00 PM
647,23/01/2015,9,4:30:00 PM,10:46:00 PM
648,23/01/2015,10,5:36:00 PM,10:49:00 PM
649,23/01/2015,11,10:31:00 AM,4:03:00 PM
650,23/01/2015,12,11:39:00 AM,3:47:00 PM
651,23/01/2015,13,4:43:00 PM,10:21:00 PM
652,23/01/2015,14,10:09:00 AM,4:31:00 PM
653,23/01/2015,15,10:43:00 AM,4:01:00 PM
654,23/01/2015,16,4:35:00 PM,10:25:00 PM
655,23/01/2015,17,10:42:00 AM,4:00:00 PM
656,23/01/2015,18,10:50:00 AM,3:53:00 PM
657,23/01/2015,19,5:18:00 PM,11:20:00 PM
658,23/01/2015,20,10:52:00 AM,4:34:00 PM
659,23/01/2015,21,4:45:00 PM,11:07:00 PM
660,23/01/2015,22,10:09:00 AM,5:12:00 PM
661,23/01/2015,23,4:46:00 PM,10:16:00 PM
662,23/01/2015,24,4:58:00 PM,11:07:00 PM
663,23/01/2015,25,10:39:00 AM,5:43:00 PM
664,23/01/2015,26,10:58:00 AM,5:28:00 PM
665,23/01/2015,27,4:11:00 PM,11:26:00 PM
666,23/01/2015,28,11:28:00 AM,5:25:00 PM
667,23/01/2015,29,4:51:00 PM,11:40:00 PM
668,24/01/2015,1,10:13:00 AM,3:21:00 PM
669,24/01/2015,2,4:28:00 PM,10:26:00 PM
670,24/01/2015,3,10:39:00 AM,5:58:00 PM
671,24/01/2015,4,4:12:00 PM,11:23:00 PM
672,24/01/2015,5,5:29:00 PM,10:41:00 PM
673,24/01/2015,6,10:44:00 AM,3:02:00 PM
674,24/01/2015,7,10:36:00 AM,3:56:00 PM
675,24/01/2015,8,5:22:00 PM,11:31:00 PM
676,24/01/2015,9,4:18:00 PM,10:14:00 PM
677,24/01/2015,10,4:48:00 PM,11:42:00 PM
678,24/01/2015,11,10:48:00 AM,3:12:00 PM
679,24/01/2015,12,10:28:00 AM,5:38:00 PM
680,24/01/2015,13,4:33:00 PM,11:10:00 PM
681,24/01/2015,14,11:13:00 AM,5:16:00 PM
682,24/01/2015,15,11:42:00 AM,4:25:00 PM
683,24/01/2015,16,5:15:00 PM,11:09:00 PM
684,24/01/2015,17,11:45:00 AM,3:13:00 PM
685,24/01/2015,18,10:10:00 AM,3:17:00 PM
686,24/01/2015,19,4:14:00 PM,11:35:00 PM
687,24/01/2015,20,11:17:00 AM,3:10:00 PM
688,24/01/2015,21,5:24:00 PM,11:17:00 PM
689,24/01/2015,22,11:38:00 AM,3:50:00 PM
690,24/01/2015,23,4:38:00 PM,11:57:00 PM
691,24/01/2015,24,5:06:00 PM,10:52:00 PM
692,24/01/2015,25,10:25:00 AM,3:47:00 PM
693,24/01/2015,26,10:42:00 AM,5:40:00 PM
694,24/01/2015,27,4:38:00 PM,11:17:00 PM
695,24/01/2015,28,11:33:00 AM,5:00:00 PM
696,24/01/2015,29,4:10:00 PM,10:17:00 PM
697,25/01/2015,1,10:17:00 AM,5:35:00 PM
698,25/01/2015,2,4:19:00 PM,11:51:00 PM
699,25/01/2015,3,11:21:00 AM,4:29:00 PM
700,25/01/2015,4,4:20:00 PM,11:22:00 PM
701,25/01/2015,5,4:57:00 PM,10:14:00 PM
702,25/01/2015,6,10:39:00 AM,5:26:00 PM
703,25/01/2015,7,11:48:00 AM,4:11:00 PM
704,25/01/2015,8,5:58:00 PM,11:01:00 PM
705,25/01/2015,9,5:22:00 PM,10:51:00 PM
706,25/01/2015,10,4:03:00 PM,10:57:00 PM
707,25/01/2015,11,10:40:00 AM,3:32:00 PM
708,25/01/2015,12,11:34:00 AM,3:28:00 PM
709,25/01/2015,13,4:14:00 PM,10:47:00 PM
710,25/01/2015,14,10:52:00 AM,3:03:00 PM
711,25/01/2015,15,11:56:00 AM,3:54:00 PM
712,25/01/2015,16,4:26:00 PM,11:25:00 PM
713,25/01/2015,17,10:03:00 AM,4:01:00 PM
714,25/01/2015,18,10:09:00 AM,3:34:00 PM
715,25/01/2015,19,4:05:00 PM,10:59:00 PM
716,25/01/2015,20,11:56:00 AM,3:10:00 PM
717,25/01/2015,21,4:16:00 PM,11:46:00 PM
718,25/01/2015,22,11:00:00 AM,4:41:00 PM
719,25/01/2015,23,5:01:00 PM,11:42:00 PM
720,25/01/2015,24,5:37:00 PM,10:52:00 PM
721,25/01/2015,25,11:47:00 AM,3:04:00 PM
722,25/01/2015,26,11:58:00 AM,3:13:00 PM
723,25/01/2015,27,4:31:00 PM,10:13:00 PM
724,25/01/2015,28,10:18:00 AM,4:03:00 PM
725,25/01/2015,29,5:12:00 PM,11:45:00 PM
726,26/01/2015,1,11:02:00 AM,4:47:00 PM
727,26/01/2015,2,5:28:00 PM,10:16:00 PM
728,26/01/2015,3,10:49:00 AM,4:07:00 PM
729,26/01/2015,4,5:28:00 PM,11:56:00 PM
730,26/01/2015,5,4:24:00 PM,10:23:00 PM
731,26/01/2015,6,11:33:00 AM,3:23:00 PM
732,26/01/2015,7,11:20:00 AM,5:28:00 PM
733,26/01/2015,8,5:05:00 PM,10:06:00 PM
734,26/01/2015,9,5:33:00 PM,10:06:00 PM
735,26/01/2015,10,5:19:00 PM,10:51:00 PM
736,26/01/2015,11,11:10:00 AM,3:03:00 PM
737,26/01/2015,12,11:22:00 AM,5:37:00 PM
738,26/01/2015,13,5:24:00 PM,11:37:00 PM
739,26/01/2015,14,11:57:00 AM,3:16:00 PM
740,26/01/2015,15,11:14:00 AM,4:56:00 PM
741,26/01/2015,16,4:45:00 PM,10:32:00 PM
742,26/01/2015,17,11:54:00 AM,4:25:00 PM
743,26/01/2015,18,11:22:00 AM,5:35:00 PM
744,26/01/2015,19,4:15:00 PM,11:06:00 PM
745,26/01/2015,20,11:37:00 AM,5:46:00 PM
746,26/01/2015,21,5:45:00 PM,11:02:00 PM
747,26/01/2015,22,11:06:00 AM,4:12:00 PM
748,26/01/2015,23,4:06:00 PM,11:55:00 PM
749,26/01/2015,24,5:14:00 PM,11:03:00 PM
750,26/01/2015,25,10:35:00 AM,5:39:00 PM
751,26/01/2015,26,11:43:00 AM,4:08:00 PM
752,26/01/2015,27,5:00:00 PM,10:21:00 PM
753,26/01/2015,28,10:24:00 AM,4:43:00 PM
754,26/01/2015,29,5:47:00 PM,11:28:00 PM
755,27/01/2015,1,10:25:00 AM,5:32:00 PM
756,27/01/2015,2,4:23:00 PM,10:14:00 PM
757,27/01/2015,3,11:26:00 AM,5:02:00 PM
758,27/01/2015,4,4:03:00 PM,10:37:00 PM
759,27/01/2015,5,4:35:00 PM,11:00:00 PM
760,27/01/2015,6,11:05:00 AM,3:00:00 PM
761,27/01/2015,7,10:42:00 AM,4:34:00 PM
762,27/01/2015,8,4:34:00 PM,10:20:00 PM
763,27/01/2015,9,4:52:00 PM,10:42:00 PM
764,27/01/2015,10,4:41:00 PM,10:17:00 PM
765,27/01/2015,11,10:01:00 AM,4:07:00 PM
766,27/01/2015,12,11:07:00 AM,3:14:00 PM
767,27/01/2015,13,5:05:00 PM,10:22:00 PM
768,27/01/2015,14,11:21:00 AM,3:04:00 PM
769,27/01/2015,15,11:54:00 AM,5:41:00 PM
770,27/01/2015,16,4:13:00 PM,11:26:00 PM
771,27/01/2015,17,11:48:00 AM,4:50:00 PM
772,27/01/2015,18,10:16:00 AM,4:49:00 PM
773,27/01/2015,19,4:41:00 PM,10:56:00 PM
774,27/01/2015,20,10:15:00 AM,4:03:00 PM
775,27/01/2015,21,5:52:00 PM,10:16:00 PM
776,27/01/2015,22,11:40:00 AM,4:40:00 PM
777,27/01/2015,23,4:25:00 PM,11:58:00 PM
778,27/01/2015,24,5:43:00 PM,11:51:00 PM
779,27/01/2015,25,10:21:00 AM,4:58:00 PM
780,27/01/2015,26,10:24:00 AM,5:25:00 PM
781,27/01/2015,27,4:42:00 PM,10:12:00 PM
782,27/01/2015,28,10:39:00 AM,3:59:00 PM
783,27/01/2015,29,4:48:00 PM,11:55:00 PM
784,28/01/2015,1,11:32:00 AM,5:08:00 PM
785,28/01/2015,2,5:18:00 PM,10:25:00 PM
786,28/01/2015,3,10:16:00 AM,4:14:00 PM
787,28/01/2015,4,5:56:00 PM,11:39:00 PM
788,28/01/2015,5,5:01:00 PM,11:28:00 PM
789,28/01/2015,6,11:34:00 AM,3:12:00 PM
790,28/01/2015,7,10:34:00 AM,3:01:00 PM
791,28/01/2015,8,4:15:00 PM,11:01:00 PM
792,28/01/2015,9,5:11:00 PM,11:05:00 PM
793,28/01/2015,10,5:21:00 PM,11:00:00 PM
794,28/01/2015,11,10:48:00 AM,3:52:00 PM
795,28/01/2015,12,10:30:00 AM,3:50:00 PM
796,28/01/2015,13,5:00:00 PM,11:58:00 PM
797,28/01/2015,14,11:42:00 AM,4:26:00 PM
798,28/01/2015,15,10:14:00 AM,5:58:00 PM
799,28/01/2015,16,5:07:00 PM,10:25:00 PM
800,28/01/2015,17,10:23:00 AM,4:57:00 PM
801,28/01/2015,18,10:27:00 AM,4:14:00 PM
802,28/01/2015,19,5:25:00 PM,11:04:00 PM
803,28/01/2015,20,10:27:00 AM,3:02:00 PM
804,28/01/2015,21,5:14:00 PM,11:44:00 PM
805,28/01/2015,22,11:49:00 AM,4:04:00 PM
806,28/01/2015,23,4:57:00 PM,11:23:00 PM
807,28/01/2015,24,5:53:00 PM,11:10:00 PM
808,28/01/2015,25,11:31:00 AM,3:36:00 PM
809,28/01/2015,26,11:54:00 AM,3:05:00 PM
810,28/01/2015,27,5:48:00 PM,10:20:00 PM
811,28/01/2015,28,10:21:00 AM,5:23:00 PM
812,28/01/2015,29,5:39:00 PM,10:30:00 PM
813,29/01/2015,1,11:02:00 AM,3:39:00 PM
814,29/01/2015,2,4:20:00 PM,10:55:00 PM
815,29/01/2015,3,10:14:00 AM,4:45:00 PM
816,29/01/2015,4,5:43:00 PM,11:51:00 PM
817,29/01/2015,5,5:47:00 PM,11:07:00 PM
818,29/01/2015,6,10:35:00 AM,4:05:00 PM
819,29/01/2015,7,11:39:00 AM,4:28:00 PM
820,29/01/2015,8,5:34:00 PM,11:20:00 PM
821,29/01/2015,9,4:43:00 PM,11:47:00 PM
822,29/01/2015,10,4:10:00 PM,10:50:00 PM
823,29/01/2015,11,11:31:00 AM,5:06:00 PM
824,29/01/2015,12,10:35:00 AM,4:53:00 PM
825,29/01/2015,13,4:12:00 PM,11:02:00 PM
826,29/01/2015,14,11:23:00 AM,5:18:00 PM
827,29/01/2015,15,10:36:00 AM,4:48:00 PM
828,29/01/2015,16,4:24:00 PM,11:35:00 PM
829,29/01/2015,17,11:00:00 AM,4:39:00 PM
830,29/01/2015,18,11:32:00 AM,4:19:00 PM
831,29/01/2015,19,4:21:00 PM,11:28:00 PM
832,29/01/2015,20,11:09:00 AM,4:33:00 PM
833,29/01/2015,21,4:57:00 PM,11:21:00 PM
834,29/01/2015,22,11:32:00 AM,3:36:00 PM
835,29/01/2015,23,4:37:00 PM,10:45:00 PM
836,29/01/2015,24,4:11:00 PM,10:22:00 PM
837,29/01/2015,25,10:39:00 AM,5:25:00 PM
838,29/01/2015,26,11:04:00 AM,3:25:00 PM
839,29/01/2015,27,5:01:00 PM,10:20:00 PM
840,29/01/2015,28,11:00:00 AM,3:40:00 PM
841,29/01/2015,29,5:24:00 PM,11:49:00 PM
842,30/01/2015,1,10:07:00 AM,3:37:00 PM
843,30/01/2015,2,5:17:00 PM,11:14:00 PM
844,30/01/2015,3,10:25:00 AM,3:10:00 PM
845,30/01/2015,4,4:01:00 PM,11:24:00 PM
846,30/01/2015,5,5:46:00 PM,11:44:00 PM
847,30/01/2015,6,11:06:00 AM,3:14:00 PM
848,30/01/2015,7,11:17:00 AM,4:05:00 PM
849,30/01/2015,8,4:35:00 PM,10:00:00 PM
850,30/01/2015,9,5:36:00 PM,11:42:00 PM
851,30/01/2015,10,4:24:00 PM,10:48:00 PM
852,30/01/2015,11,10:42:00 AM,5:39:00 PM
853,30/01/2015,12,11:52:00 AM,3:33:00 PM
854,30/01/2015,13,5:29:00 PM,10:11:00 PM
855,30/01/2015,14,10:36:00 AM,5:47:00 PM
856,30/01/2015,15,11:33:00 AM,3:39:00 PM
857,30/01/2015,16,4:40:00 PM,11:30:00 PM
858,30/01/2015,17,11:49:00 AM,4:03:00 PM
859,30/01/2015,18,11:21:00 AM,5:34:00 PM
860,30/01/2015,19,5:42:00 PM,10:15:00 PM
861,30/01/2015,20,11:54:00 AM,3:11:00 PM
862,30/01/2015,21,4:36:00 PM,10:40:00 PM
863,30/01/2015,22,10:45:00 AM,5:00:00 PM
864,30/01/2015,23,5:39:00 PM,10:39:00 PM
865,30/01/2015,24,4:52:00 PM,10:12:00 PM
866,30/01/2015,25,11:20:00 AM,3:11:00 PM
867,30/01/2015,26,10:25:00 AM,3:22:00 PM
868,30/01/2015,27,4:28:00 PM,11:08:00 PM
869,30/01/2015,28,11:41:00 AM,5:38:00 PM
870,30/01/2015,29,5:43:00 PM,10:43:00 PM
871,31/01/2015,1,11:00:00 AM,5:20:00 PM
872,31/01/2015,2,4:49:00 PM,10:22:00 PM
873,31/01/2015,3,11:56:00 AM,5:53:00 PM
874,31/01/2015,4,5:45:00 PM,11:23:00 PM
875,31/01/2015,5,4:11:00 PM,11:34:00 PM
876,31/01/2015,6,11:24:00 AM,4:58:00 PM
877,31/01/2015,7,11:47:00 AM,5:44:00 PM
878,31/01/2015,8,5:59:00 PM,10:21:00 PM
879,31/01/2015,9,4:12:00 PM,10:18:00 PM
880,31/01/2015,10,4:49:00 PM,11:45:00 PM
881,31/01/2015,11,10:13:00 AM,5:39:00 PM
882,31/01/2015,12,10:23:00 AM,3:17:00 PM
883,31/01/2015,13,4:06:00 PM,10:59:00 PM
884,31/01/2015,14,10:47:00 AM,3:55:00 PM
885,31/01/2015,15,11:38:00 AM,4:58:00 PM
886,31/01/2015,16,5:27:00 PM,11:32:00 PM
887,31/01/2015,17,10:33:00 AM,5:46:00 PM
888,31/01/2015,18,11:16:00 AM,3:48:00 PM
889,31/01/2015,19,4:50:00 PM,11:18:00 PM
890,31/01/2015,20,10:03:00 AM,4:25:00 PM
891,31/01/2015,21,4:22:00 PM,10:37:00 PM
892,31/01/2015,22,11:39:00 AM,4:29:00 PM
893,31/01/2015,23,5:18:00 PM,11:51:00 PM
894,31/01/2015,24,4:04:00 PM,11:21:00 PM
895,31/01/2015,25,10:55:00 AM,4:47:00 PM
896,31/01/2015,26,10:31:00 AM,4:03:00 PM
897,31/01/2015,27,4:05:00 PM,10:10:00 PM
898,31/01/2015,28,11:20:00 AM,3:40:00 PM
899,31/01/2015,29,5:11:00 PM,10:04:00 PM
900,01/02/2015,1,10:27:00 AM,4:39:00 PM
901,01/02/2015,2,5:39:00 PM,10:10:00 PM
902,01/02/2015,3,11:58:00 AM,4:59:00 PM
903,01/02/2015,4,4:44:00 PM,10:39:00 PM
904,01/02/2015,5,5:38:00 PM,11:01:00 PM
905,01/02/2015,6,11:14:00 AM,3:23:00 PM
906,01/02/2015,7,11:20:00 AM,4:01:00 PM
907,01/02/2015,8,5:35:00 PM,11:27:00 PM
908,01/02/2015,9,4:58:00 PM,10:39:00 PM
909,01/02/2015,10,5:46:00 PM,11:29:00 PM
910,01/02/2015,11,11:34:00 AM,4:05:00 PM
911,01/02/2015,12,10:21:00 AM,3:00:00 PM
912,01/02/2015,13,4:55:00 PM,11:40:00 PM
913,01/02/2015,14,10:04:00 AM,5:39:00 PM
914,01/02/2015,15,10:09:00 AM,5:32:00 PM
915,01/02/2015,16,5:34:00 PM,10:56:00 PM
916,01/02/2015,17,11:04:00 AM,3:18:00 PM
917,01/02/2015,18,10:44:00 AM,4:33:00 PM
918,01/02/2015,19,4:22:00 PM,10:00:00 PM
919,01/02/2015,20,11:29:00 AM,3:06:00 PM
920,01/02/2015,21,5:35:00 PM,10:59:00 PM
921,01/02/2015,22,11:59:00 AM,4:12:00 PM
922,01/02/2015,23,4:36:00 PM,11:22:00 PM
923,01/02/2015,24,5:01:00 PM,10:28:00 PM
924,01/02/2015,25,11:56:00 AM,3:22:00 PM
925,01/02/2015,26,10:44:00 AM,5:31:00 PM
926,01/02/2015,27,4:04:00 PM,10:33:00 PM
927,01/02/2015,28,11:14:00 AM,5:28:00 PM
928,01/02/2015,29,4:01:00 PM,11:35:00 PM
929,02/02/2015,1,10:27:00 AM,5:32:00 PM
930,02/02/2015,2,5:51:00 PM,10:21:00 PM
931,02/02/2015,3,10:42:00 AM,3:08:00 PM
932,02/02/2015,4,4:18:00 PM,11:59:00 PM
933,02/02/2015,5,5:56:00 PM,11:47:00 PM
934,02/02/2015,6,11:22:00 AM,3:47:00 PM
935,02/02/2015,7,10:51:00 AM,5:31:00 PM
936,02/02/2015,8,5:17:00 PM,10:23:00 PM
937,02/02/2015,9,5:39:00 PM,10:33:00 PM
938,02/02/2015,10,5:46:00 PM,10:35:00 PM
939,02/02/2015,11,10:34:00 AM,4:00:00 PM
940,02/02/2015,12,10:45:00 AM,3:39:00 PM
941,02/02/2015,13,5:11:00 PM,11:57:00 PM
942,02/02/2015,14,11:52:00 AM,3:57:00 PM
943,02/02/2015,15,11:08:00 AM,3:44:00 PM
944,02/02/2015,16,5:09:00 PM,10:24:00 PM
945,02/02/2015,17,10:48:00 AM,4:23:00 PM
946,02/02/2015,18,11:55:00 AM,4:17:00 PM
947,02/02/2015,19,5:08:00 PM,11:01:00 PM
948,02/02/2015,20,11:23:00 AM,4:35:00 PM
949,02/02/2015,21,5:25:00 PM,10:04:00 PM
950,02/02/2015,22,10:11:00 AM,5:15:00 PM
951,02/02/2015,23,5:35:00 PM,10:37:00 PM
952,02/02/2015,24,5:09:00 PM,10:42:00 PM
953,02/02/2015,25,10:22:00 AM,4:13:00 PM
954,02/02/2015,26,11:44:00 AM,3:07:00 PM
955,02/02/2015,27,4:36:00 PM,10:47:00 PM
956,02/02/2015,28,11:37:00 AM,3:42:00 PM
957,02/02/2015,29,4:57:00 PM,10:09:00 PM
958,03/02/2015,1,10:13:00 AM,5:31:00 PM
959,03/02/2015,2,5:57:00 PM,10:29:00 PM
960,03/02/2015,3,10:20:00 AM,4:30:00 PM
961,03/02/2015,4,4:18:00 PM,11:59:00 PM
962,03/02/2015,5,5:40:00 PM,11:54:00 PM
