TIME_ID,EMPLOYEE_ID,IN_TIME,OUT_TIME,DAY
481,17,11:22:00 AM,3:32:00 PM,17/01/2015
482,18,10:51:00 AM,3:40:00 PM,17/01/2015
483,19,5:27:00 PM,10:01:00 PM,17/01/2015
484,20,11:15:00 AM,4:25:00 PM,17/01/2015
485,21,4:49:00 PM,10:34:00 PM,17/01/2015
486,22,10:32:00 AM,4:00:00 PM,17/01/2015
487,23,4:00:00 PM,10:24:00 PM,17/01/2015
488,24,5:38:00 PM,11:43:00 PM,17/01/2015
489,25,11:33:00 AM,3:51:00 PM,17/01/2015
490,26,11:28:00 AM,5:47:00 PM,17/01/2015
491,27,4:24:00 PM,11:17:00 PM,17/01/2015
492,28,10:15:00 AM,4:52:00 PM,17/01/2015
493,29,5:33:00 PM,10:44:00 PM,17/01/2015
494,1,11:17:00 AM,5:38:00 PM,18/01/2015
495,2,5:55:00 PM,10:53:00 PM,18/01/2015
496,3,11:40:00 AM,3:25:00 PM,18/01/2015
497,4,4:50:00 PM,10:15:00 PM,18/01/2015
498,5,4:33:00 PM,11:17:00 PM,18/01/2015
499,6,10:01:00 AM,3:13:00 PM,18/01/2015
500,7,11:13:00 AM,4:44:00 PM,18/01/2015
501,8,4:30:00 PM,10:26:00 PM,18/01/2015
502,9,4:43:00 PM,10:13:00 PM,18/01/2015
503,10,5:35:00 PM,11:28:00 PM,18/01/2015
504,11,10:03:00 AM,4:59:00 PM,18/01/2015
505,12,10:34:00 AM,4:31:00 PM,18/01/2015
506,13,5:45:00 PM,11:00:00 PM,18/01/2015
507,14,11:26:00 AM,3:48:00 PM,18/01/2015
508,15,10:56:00 AM,3:30:00 PM,18/01/2015
509,16,4:41:00 PM,10:17:00 PM,18/01/2015
510,17,11:22:00 AM,3:55:00 PM,18/01/2015
511,18,10:59:00 AM,5:56:00 PM,18/01/2015
512,19,5:38:00 PM,10:10:00 PM,18/01/2015
513,20,11:48:00 AM,3:19:00 PM,18/01/2015
514,21,5:12:00 PM,11:17:00 PM,18/01/2015
515,22,11:17:00 AM,3:31:00 PM,18/01/2015
516,23,4:56:00 PM,11:25:00 PM,18/01/2015
517,24,5:25:00 PM,11:13:00 PM,18/01/2015
518,25,10:43:00 AM,4:54:00 PM,18/01/2015
519,26,11:34:00 AM,3:08:00 PM,18/01/2015
520,27,4:57:00 PM,10:09:00 PM,18/01/2015
521,28,10:29:00 AM,4:53:00 PM,18/01/2015
522,29,4:23:00 PM,10:07:00 PM,18/01/2015
523,1,11:34:00 AM,3:20:00 PM,19/01/2015
524,2,4:27:00 PM,10:25:00 PM,19/01/2015
525,3,11:57:00 AM,4:05:00 PM,19/01/2015
526,4,5:27:00 PM,10:54:00 PM,19/01/2015
527,5,5:13:00 PM,11:56:00 PM,19/01/2015
528,6,10:31:00 AM,4:32:00 PM,19/01/2015
529,7,11:47:00 AM,4:50:00 PM,19/01/2015
530,8,5:45:00 PM,11:58:00 PM,19/01/2015
531,9,5:14:00 PM,11:25:00 PM,19/01/2015
532,10,5:51:00 PM,10:33:00 PM,19/01/2015
533,11,10:01:00 AM,4:54:00 PM,19/01/2015
534,12,10:57:00 AM,5:40:00 PM,19/01/2015
535,13,5:49:00 PM,11:29:00 PM,19/01/2015
536,14,11:02:00 AM,3:29:00 PM,19/01/2015
537,15,11:01:00 AM,4:38:00 PM,19/01/2015
538,16,5:23:00 PM,10:54:00 PM,19/01/2015
539,17,10:40:00 AM,5:45:00 PM,19/01/2015
540,18,11:51:00 AM,5:33:00 PM,19/01/2015
541,19,5:48:00 PM,10:08:00 PM,19/01/2015
542,20,10:57:00 AM,3:17:00 PM,19/01/2015
543,21,5:22:00 PM,10:58:00 PM,19/01/2015
544,22,11:12:00 AM,3:04:00 PM,19/01/2015
545,23,5:17:00 PM,10:35:00 PM,19/01/2015
546,24,4:15:00 PM,10:42:00 PM,19/01/2015
547,25,10:02:00 AM,4:51:00 PM,19/01/2015
548,26,10:33:00 AM,5:18:00 PM,19/01/2015
549,27,5:07:00 PM,11:05:00 PM,19/01/2015
550,28,10:42:00 AM,3:19:00 PM,19/01/2015
551,29,4:14:00 PM,11:54:00 PM,19/01/2015
552,1,11:50:00 AM,4:55:00 PM,20/01/2015
553,2,4:35:00 PM,10:24:00 PM,20/01/2015
554,3,10:26:00 AM,5:02:00 PM,20/01/2015
555,4,4:37:00 PM,11:54:00 PM,20/01/2015
556,5,5:55:00 PM,11:52:00 PM,20/01/2015
557,6,10:00:00 AM,5:54:00 PM,20/01/2015
558,7,11:25:00 AM,4:08:00 PM,20/01/2015
559,8,4:56:00 PM,11:53:00 PM,20/01/2015
560,9,5:48:00 PM,10:56:00 PM,20/01/2015
561,10,5:34:00 PM,11:23:00 PM,20/01/2015
562,11,10:03:00 AM,4:50:00 PM,20/01/2015
563,12,11:41:00 AM,5:38:00 PM,20/01/2015
564,13,5:42:00 PM,10:03:00 PM,20/01/2015
565,14,11:41:00 AM,4:34:00 PM,20/01/2015
566,15,11:46:00 AM,3:36:00 PM,20/01/2015
567,16,5:50:00 PM,10:06:00 PM,20/01/2015
568,17,10:17:00 AM,4:51:00 PM,20/01/2015
569,18,10:17:00 AM,3:04:00 PM,20/01/2015
570,19,5:08:00 PM,10:55:00 PM,20/01/2015
571,20,10:34:00 AM,5:33:00 PM,20/01/2015
572,21,4:28:00 PM,11:21:00 PM,20/01/2015
573,22,10:50:00 AM,5:24:00 PM,20/01/2015
574,23,4:56:00 PM,10:10:00 PM,20/01/2015
575,24,5:29:00 PM,10:35:00 PM,20/01/2015
576,25,10:51:00 AM,4:56:00 PM,20/01/2015
577,26,11:03:00 AM,4:59:00 PM,20/01/2015
578,27,5:38:00 PM,10:00:00 PM,20/01/2015
579,28,11:43:00 AM,3:48:00 PM,20/01/2015
580,29,4:35:00 PM,11:07:00 PM,20/01/2015
581,1,11:28:00 AM,4:10:00 PM,21/01/2015
582,2,5:42:00 PM,11:44:00 PM,21/01/2015
583,3,11:31:00 AM,5:10:00 PM,21/01/2015
584,4,5:42:00 PM,11:18:00 PM,21/01/2015
585,5,5:38:00 PM,10:02:00 PM,21/01/2015
586,6,11:25:00 AM,3:10:00 PM,21/01/2015
587,7,11:41:00 AM,5:33:00 PM,21/01/2015
588,8,5:10:00 PM,11:26:00 PM,21/01/2015
589,9,5:00:00 PM,10:26:00 PM,21/01/2015
590,10,5:24:00 PM,10:53:00 PM,21/01/2015
591,11,10:34:00 AM,5:38:00 PM,21/01/2015
592,12,10:43:00 AM,3:27:00 PM,21/01/2015
593,13,4:21:00 PM,11:13:00 PM,21/01/2015
594,14,10:43:00 AM,4:11:00 PM,21/01/2015
595,15,11:40:00 AM,5:19:00 PM,21/01/2015
596,16,5:33:00 PM,10:50:00 PM,21/01/2015
597,17,10:40:00 AM,5:51:00 PM,21/01/2015
598,18,11:54:00 AM,4:32:00 PM,21/01/2015
599,19,5:41:00 PM,10:23:00 PM,21/01/2015
600,20,10:42:00 AM,3:35:00 PM,21/01/2015
601,21,5:18:00 PM,11:42:00 PM,21/01/2015
602,22,10:08:00 AM,3:35:00 PM,21/01/2015
603,23,4:34:00 PM,10:36:00 PM,21/01/2015
604,24,4:43:00 PM,10:09:00 PM,21/01/2015
605,25,11:58:00 AM,4:04:00 PM,21/01/2015
606,26,11:09:00 AM,5:16:00 PM,21/01/2015
607,27,5:00:00 PM,11:20:00 PM,21/01/2015
608,28,10:45:00 AM,4:42:00 PM,21/01/2015
609,29,4:20:00 PM,10:07:00 PM,21/01/2015
610,1,11:57:00 AM,3:36:00 PM,22/01/2015
611,2,5:36:00 PM,10:34:00 PM,22/01/2015
612,3,10:09:00 AM,3:18:00 PM,22/01/2015
613,4,5:53:00 PM,10:27:00 PM,22/01/2015
614,5,5:38:00 PM,11:51:00 PM,22/01/2015
615,6,10:15:00 AM,3:06:00 PM,22/01/2015
616,7,10:13:00 AM,3:09:00 PM,22/01/2015
617,8,4:59:00 PM,10:10:00 PM,22/01/2015
618,9,5:24:00 PM,11:55:00 PM,22/01/2015
619,10,5:41:00 PM,11:44:00 PM,22/01/2015
620,11,11:29:00 AM,3:39:00 PM,22/01/2015
621,12,11:47:00 AM,3:44:00 PM,22/01/2015
622,13,4:57:00 PM,11:50:00 PM,22/01/2015
623,14,11:23:00 AM,4:34:00 PM,22/01/2015
624,15,10:23:00 AM,5:14:00 PM,22/01/2015
625,16,4:45:00 PM,11:13:00 PM,22/01/2015
626,17,10:34:00 AM,3:24:00 PM,22/01/2015
627,18,10:38:00 AM,3:51:00 PM,22/01/2015
628,19,5:40:00 PM,11:25:00 PM,22/01/2015
629,20,10:31:00 AM,5:34:00 PM,22/01/2015
630,21,5:51:00 PM,11:31:00 PM,22/01/2015
631,22,11:07:00 AM,4:10:00 PM,22/01/2015
632,23,5:21:00 PM,10:24:00 PM,22/01/2015
633,24,4:41:00 PM,11:49:00 PM,22/01/2015
634,25,10:58:00 AM,5:46:00 PM,22/01/2015
635,26,11:13:00 AM,4:34:00 PM,22/01/2015
636,27,5:06:00 PM,11:23:00 PM,22/01/2015
637,28,10:01:00 AM,4:57:00 PM,22/01/2015
638,29,4:04:00 PM,11:53:00 PM,22/01/2015
639,1,10:07:00 AM,4:45:00 PM,23/01/2015
640,2,4:25:00 PM,10:00:00 PM,23/01/2015
641,3,11:14:00 AM,4:14:00 PM,23/01/2015
642,4,4:10:00 PM,10:34:00 PM,23/01/2015
643,5,4:49:00 PM,10:29:00 PM,23/01/2015
644,6,11:28:00 AM,3:52:00 PM,23/01/2015
645,7,11:46:00 AM,3:03:00 PM,23/01/2015
646,8,4:10:00 PM,10:35:00 PM,23/01/2015
647,9,4:30:00 PM,10:46:00 PM,23/01/2015
648,10,5:36:00 PM,10:49:00 PM,23/01/2015
649,11,10:31:00 AM,4:03:00 PM,23/01/2015
650,12,11:39:00 AM,3:47:00 PM,23/01/2015
651,13,4:43:00 PM,10:21:00 PM,23/01/2015
652,14,10:09:00 AM,4:31:00 PM,23/01/2015
653,15,10:43:00 AM,4:01:00 PM,23/01/2015
654,16,4:35:00 PM,10:25:00 PM,23/01/2015
655,17,10:42:00 AM,4:00:00 PM,23/01/2015
656,18,10:50:00 AM,3:53:00 PM,23/01/2015
657,19,5:18:00 PM,11:20:00 PM,23/01/2015
658,20,10:52:00 AM,4:34:00 PM,23/01/2015
659,21,4:45:00 PM,11:07:00 PM,23/01/2015
660,22,10:09:00 AM,5:12:00 PM,23/01/2015
661,23,4:46:00 PM,10:16:00 PM,23/01/2015
662,24,4:58:00 PM,11:07:00 PM,23/01/2015
663,25,10:39:00 AM,5:43:00 PM,23/01/2015
664,26,10:58:00 AM,5:28:00 PM,23/01/2015
665,27,4:11:00 PM,11:26:00 PM,23/01/2015
666,28,11:28:00 AM,5:25:00 PM,23/01/2015
667,29,4:51:00 PM,11:40:00 PM,23/01/2015
668,1,10:13:00 AM,3:21:00 PM,24/01/2015
669,2,4:28:00 PM,10:26:00 PM,24/01/2015
670,3,10:39:00 AM,5:58:00 PM,24/01/2015
671,4,4:12:00 PM,11:23:00 PM,24/01/2015
672,5,5:29:00 PM,10:41:00 PM,24/01/2015
673,6,10:44:00 AM,3:02:00 PM,24/01/2015
674,7,10:36:00 AM,3:56:00 PM,24/01/2015
675,8,5:22:00 PM,11:31:00 PM,24/01/2015
676,9,4:18:00 PM,10:14:00 PM,24/01/2015
677,10,4:48:00 PM,11:42:00 PM,24/01/2015
678,11,10:48:00 AM,3:12:00 PM,24/01/2015
679,12,10:28:00 AM,5:38:00 PM,24/01/2015
680,13,4:33:00 PM,11:10:00 PM,24/01/2015
681,14,11:13:00 AM,5:16:00 PM,24/01/2015
682,15,11:42:00 AM,4:25:00 PM,24/01/2015
683,16,5:15:00 PM,11:09:00 PM,24/01/2015
684,17,11:45:00 AM,3:13:00 PM,24/01/2015
685,18,10:10:00 AM,3:17:00 PM,24/01/2015
686,19,4:14:00 PM,11:35:00 PM,24/01/2015
687,20,11:17:00 AM,3:10:00 PM,24/01/2015
688,21,5:24:00 PM,11:17:00 PM,24/01/2015
689,22,11:38:00 AM,3:50:00 PM,24/01/2015
690,23,4:38:00 PM,11:57:00 PM,24/01/2015
691,24,5:06:00 PM,10:52:00 PM,24/01/2015
692,25,10:25:00 AM,3:47:00 PM,24/01/2015
693,26,10:42:00 AM,5:40:00 PM,24/01/2015
694,27,4:38:00 PM,11:17:00 PM,24/01/2015
695,28,11:33:00 AM,5:00:00 PM,24/01/2015
696,29,4:10:00 PM,10:17:00 PM,24/01/2015
697,1,10:17:00 AM,5:35:00 PM,25/01/2015
698,2,4:19:00 PM,11:51:00 PM,25/01/2015
699,3,11:21:00 AM,4:29:00 PM,25/01/2015
700,4,4:20:00 PM,11:22:00 PM,25/01/2015
701,5,4:57:00 PM,10:14:00 PM,25/01/2015
702,6,10:39:00 AM,5:26:00 PM,25/01/2015
703,7,11:48:00 AM,4:11:00 PM,25/01/2015
704,8,5:58:00 PM,11:01:00 PM,25/01/2015
705,9,5:22:00 PM,10:51:00 PM,25/01/2015
706,10,4:03:00 PM,10:57:00 PM,25/01/2015
707,11,10:40:00 AM,3:32:00 PM,25/01/2015
708,12,11:34:00 AM,3:28:00 PM,25/01/2015
709,13,4:14:00 PM,10:47:00 PM,25/01/2015
710,14,10:52:00 AM,3:03:00 PM,25/01/2015
711,15,11:56:00 AM,3:54:00 PM,25/01/2015
712,16,4:26:00 PM,11:25:00 PM,25/01/2015
713,17,10:03:00 AM,4:01:00 PM,25/01/2015
714,18,10:09:00 AM,3:34:00 PM,25/01/2015
715,19,4:05:00 PM,10:59:00 PM,25/01/2015
716,20,11:56:00 AM,3:10:00 PM,25/01/2015
717,21,4:16:00 PM,11:46:00 PM,25/01/2015
718,22,11:00:00 AM,4:41:00 PM,25/01/2015
719,23,5:01:00 PM,11:42:00 PM,25/01/2015
720,24,5:37:00 PM,10:52:00 PM,25/01/2015
721,25,11:47:00 AM,3:04:00 PM,25/01/2015
722,26,11:58:00 AM,3:13:00 PM,25/01/2015
723,27,4:31:00 PM,10:13:00 PM,25/01/2015
724,28,10:18:00 AM,4:03:00 PM,25/01/2015
725,29,5:12:00 PM,11:45:00 PM,25/01/2015
726,1,11:02:00 AM,4:47:00 PM,26/01/2015
727,2,5:28:00 PM,10:16:00 PM,26/01/2015
728,3,10:49:00 AM,4:07:00 PM,26/01/2015
729,4,5:28:00 PM,11:56:00 PM,26/01/2015
730,5,4:24:00 PM,10:23:00 PM,26/01/2015
731,6,11:33:00 AM,3:23:00 PM,26/01/2015
732,7,11:20:00 AM,5:28:00 PM,26/01/2015
733,8,5:05:00 PM,10:06:00 PM,26/01/2015
734,9,5:33:00 PM,10:06:00 PM,26/01/2015
735,10,5:19:00 PM,10:51:00 PM,26/01/2015
736,11,11:10:00 AM,3:03:00 PM,26/01/2015
737,12,11:22:00 AM,5:37:00 PM,26/01/2015
738,13,5:24:00 PM,11:37:00 PM,26/01/2015
739,14,11:57:00 AM,3:16:00 PM,26/01/2015
740,15,11:14:00 AM,4:56:00 PM,26/01/2015
741,16,4:45:00 PM,10:32:00 PM,26/01/2015
742,17,11:54:00 AM,4:25:00 PM,26/01/2015
743,18,11:22:00 AM,5:35:00 PM,26/01/2015
744,19,4:15:00 PM,11:06:00 PM,26/01/2015
745,20,11:37:00 AM,5:46:00 PM,26/01/2015
746,21,5:45:00 PM,11:02:00 PM,26/01/2015
747,22,11:06:00 AM,4:12:00 PM,26/01/2015
748,23,4:06:00 PM,11:55:00 PM,26/01/2015
749,24,5:14:00 PM,11:03:00 PM,26/01/2015
750,25,10:35:00 AM,5:39:00 PM,26/01/2015
751,26,11:43:00 AM,4:08:00 PM,26/01/2015
752,27,5:00:00 PM,10:21:00 PM,26/01/2015
753,28,10:24:00 AM,4:43:00 PM,26/01/2015
754,29,5:47:00 PM,11:28:00 PM,26/01/2015
755,1,10:25:00 AM,5:32:00 PM,27/01/2015
756,2,4:23:00 PM,10:14:00 PM,27/01/2015
757,3,11:26:00 AM,5:02:00 PM,27/01/2015
758,4,4:03:00 PM,10:37:00 PM,27/01/2015
759,5,4:35:00 PM,11:00:00 PM,27/01/2015
760,6,11:05:00 AM,3:00:00 PM,27/01/2015
761,7,10:42:00 AM,4:34:00 PM,27/01/2015
762,8,4:34:00 PM,10:20:00 PM,27/01/2015
763,9,4:52:00 PM,10:42:00 PM,27/01/2015
764,10,4:41:00 PM,10:17:00 PM,27/01/2015
765,11,10:01:00 AM,4:07:00 PM,27/01/2015
766,12,11:07:00 AM,3:14:00 PM,27/01/2015
767,13,5:05:00 PM,10:22:00 PM,27/01/2015
768,14,11:21:00 AM,3:04:00 PM,27/01/2015
769,15,11:54:00 AM,5:41:00 PM,27/01/2015
770,16,4:13:00 PM,11:26:00 PM,27/01/2015
771,17,11:48:00 AM,4:50:00 PM,27/01/2015
772,18,10:16:00 AM,4:49:00 PM,27/01/2015
773,19,4:41:00 PM,10:56:00 PM,27/01/2015
774,20,10:15:00 AM,4:03:00 PM,27/01/2015
775,21,5:52:00 PM,10:16:00 PM,27/01/2015
776,22,11:40:00 AM,4:40:00 PM,27/01/2015
777,23,4:25:00 PM,11:58:00 PM,27/01/2015
778,24,5:43:00 PM,11:51:00 PM,27/01/2015
779,25,10:21:00 AM,4:58:00 PM,27/01/2015
780,26,10:24:00 AM,5:25:00 PM,27/01/2015
781,27,4:42:00 PM,10:12:00 PM,27/01/2015
782,28,10:39:00 AM,3:59:00 PM,27/01/2015
783,29,4:48:00 PM,11:55:00 PM,27/01/2015
784,1,11:32:00 AM,5:08:00 PM,28/01/2015
785,2,5:18:00 PM,10:25:00 PM,28/01/2015
786,3,10:16:00 AM,4:14:00 PM,28/01/2015
787,4,5:56:00 PM,11:39:00 PM,28/01/2015
788,5,5:01:00 PM,11:28:00 PM,28/01/2015
789,6,11:34:00 AM,3:12:00 PM,28/01/2015
790,7,10:34:00 AM,3:01:00 PM,28/01/2015
791,8,4:15:00 PM,11:01:00 PM,28/01/2015
792,9,5:11:00 PM,11:05:00 PM,28/01/2015
793,10,5:21:00 PM,11:00:00 PM,28/01/2015
794,11,10:48:00 AM,3:52:00 PM,28/01/2015
795,12,10:30:00 AM,3:50:00 PM,28/01/2015
796,13,5:00:00 PM,11:58:00 PM,28/01/2015
797,14,11:42:00 AM,4:26:00 PM,28/01/2015
798,15,10:14:00 AM,5:58:00 PM,28/01/2015
799,16,5:07:00 PM,10:25:00 PM,28/01/2015
800,17,10:23:00 AM,4:57:00 PM,28/01/2015
801,18,10:27:00 AM,4:14:00 PM,28/01/2015
802,19,5:25:00 PM,11:04:00 PM,28/01/2015
803,20,10:27:00 AM,3:02:00 PM,28/01/2015
804,21,5:14:00 PM,11:44:00 PM,28/01/2015
805,22,11:49:00 AM,4:04:00 PM,28/01/2015
806,23,4:57:00 PM,11:23:00 PM,28/01/2015
807,24,5:53:00 PM,11:10:00 PM,28/01/2015
808,25,11:31:00 AM,3:36:00 PM,28/01/2015
809,26,11:54:00 AM,3:05:00 PM,28/01/2015
810,27,5:48:00 PM,10:20:00 PM,28/01/2015
811,28,10:21:00 AM,5:23:00 PM,28/01/2015
812,29,5:39:00 PM,10:30:00 PM,28/01/2015
813,1,11:02:00 AM,3:39:00 PM,29/01/2015
814,2,4:20:00 PM,10:55:00 PM,29/01/2015
815,3,10:14:00 AM,4:45:00 PM,29/01/2015
816,4,5:43:00 PM,11:51:00 PM,29/01/2015
817,5,5:47:00 PM,11:07:00 PM,29/01/2015
818,6,10:35:00 AM,4:05:00 PM,29/01/2015
819,7,11:39:00 AM,4:28:00 PM,29/01/2015
820,8,5:34:00 PM,11:20:00 PM,29/01/2015
821,9,4:43:00 PM,11:47:00 PM,29/01/2015
822,10,4:10:00 PM,10:50:00 PM,29/01/2015
823,11,11:31:00 AM,5:06:00 PM,29/01/2015
824,12,10:35:00 AM,4:53:00 PM,29/01/2015
825,13,4:12:00 PM,11:02:00 PM,29/01/2015
826,14,11:23:00 AM,5:18:00 PM,29/01/2015
827,15,10:36:00 AM,4:48:00 PM,29/01/2015
828,16,4:24:00 PM,11:35:00 PM,29/01/2015
829,17,11:00:00 AM,4:39:00 PM,29/01/2015
830,18,11:32:00 AM,4:19:00 PM,29/01/2015
831,19,4:21:00 PM,11:28:00 PM,29/01/2015
832,20,11:09:00 AM,4:33:00 PM,29/01/2015
833,21,4:57:00 PM,11:21:00 PM,29/01/2015
834,22,11:32:00 AM,3:36:00 PM,29/01/2015
835,23,4:37:00 PM,10:45:00 PM,29/01/2015
836,24,4:11:00 PM,10:22:00 PM,29/01/2015
837,25,10:39:00 AM,5:25:00 PM,29/01/2015
838,26,11:04:00 AM,3:25:00 PM,29/01/2015
839,27,5:01:00 PM,10:20:00 PM,29/01/2015
840,28,11:00:00 AM,3:40:00 PM,29/01/2015
841,29,5:24:00 PM,11:49:00 PM,29/01/2015
842,1,10:07:00 AM,3:37:00 PM,30/01/2015
843,2,5:17:00 PM,11:14:00 PM,30/01/2015
844,3,10:25:00 AM,3:10:00 PM,30/01/2015
845,4,4:01:00 PM,11:24:00 PM,30/01/2015
846,5,5:46:00 PM,11:44:00 PM,30/01/2015
847,6,11:06:00 AM,3:14:00 PM,30/01/2015
848,7,11:17:00 AM,4:05:00 PM,30/01/2015
849,8,4:35:00 PM,10:00:00 PM,30/01/2015
850,9,5:36:00 PM,11:42:00 PM,30/01/2015
851,10,4:24:00 PM,10:48:00 PM,30/01/2015
852,11,10:42:00 AM,5:39:00 PM,30/01/2015
853,12,11:52:00 AM,3:33:00 PM,30/01/2015
854,13,5:29:00 PM,10:11:00 PM,30/01/2015
855,14,10:36:00 AM,5:47:00 PM,30/01/2015
856,15,11:33:00 AM,3:39:00 PM,30/01/2015
857,16,4:40:00 PM,11:30:00 PM,30/01/2015
858,17,11:49:00 AM,4:03:00 PM,30/01/2015
859,18,11:21:00 AM,5:34:00 PM,30/01/2015
860,19,5:42:00 PM,10:15:00 PM,30/01/2015
861,20,11:54:00 AM,3:11:00 PM,30/01/2015
862,21,4:36:00 PM,10:40:00 PM,30/01/2015
863,22,10:45:00 AM,5:00:00 PM,30/01/2015
864,23,5:39:00 PM,10:39:00 PM,30/01/2015
865,24,4:52:00 PM,10:12:00 PM,30/01/2015
866,25,11:20:00 AM,3:11:00 PM,30/01/2015
867,26,10:25:00 AM,3:22:00 PM,30/01/2015
868,27,4:28:00 PM,11:08:00 PM,30/01/2015
869,28,11:41:00 AM,5:38:00 PM,30/01/2015
870,29,5:43:00 PM,10:43:00 PM,30/01/2015
871,1,11:00:00 AM,5:20:00 PM,31/01/2015
872,2,4:49:00 PM,10:22:00 PM,31/01/2015
873,3,11:56:00 AM,5:53:00 PM,31/01/2015
874,4,5:45:00 PM,11:23:00 PM,31/01/2015
875,5,4:11:00 PM,11:34:00 PM,31/01/2015
876,6,11:24:00 AM,4:58:00 PM,31/01/2015
877,7,11:47:00 AM,5:44:00 PM,31/01/2015
878,8,5:59:00 PM,10:21:00 PM,31/01/2015
879,9,4:12:00 PM,10:18:00 PM,31/01/2015
880,10,4:49:00 PM,11:45:00 PM,31/01/2015
881,11,10:13:00 AM,5:39:00 PM,31/01/2015
882,12,10:23:00 AM,3:17:00 PM,31/01/2015
883,13,4:06:00 PM,10:59:00 PM,31/01/2015
884,14,10:47:00 AM,3:55:00 PM,31/01/2015
885,15,11:38:00 AM,4:58:00 PM,31/01/2015
886,16,5:27:00 PM,11:32:00 PM,31/01/2015
887,17,10:33:00 AM,5:46:00 PM,31/01/2015
888,18,11:16:00 AM,3:48:00 PM,31/01/2015
889,19,4:50:00 PM,11:18:00 PM,31/01/2015
890,20,10:03:00 AM,4:25:00 PM,31/01/2015
891,21,4:22:00 PM,10:37:00 PM,31/01/2015
892,22,11:39:00 AM,4:29:00 PM,31/01/2015
893,23,5:18:00 PM,11:51:00 PM,31/01/2015
894,24,4:04:00 PM,11:21:00 PM,31/01/2015
895,25,10:55:00 AM,4:47:00 PM,31/01/2015
896,26,10:31:00 AM,4:03:00 PM,31/01/2015
897,27,4:05:00 PM,10:10:00 PM,31/01/2015
898,28,11:20:00 AM,3:40:00 PM,31/01/2015
899,29,5:11:00 PM,10:04:00 PM,31/01/2015
900,1,10:27:00 AM,4:39:00 PM,01/02/2015
901,2,5:39:00 PM,10:10:00 PM,01/02/2015
902,3,11:58:00 AM,4:59:00 PM,01/02/2015
903,4,4:44:00 PM,10:39:00 PM,01/02/2015
904,5,5:38:00 PM,11:01:00 PM,01/02/2015
905,6,11:14:00 AM,3:23:00 PM,01/02/2015
906,7,11:20:00 AM,4:01:00 PM,01/02/2015
907,8,5:35:00 PM,11:27:00 PM,01/02/2015
908,9,4:58:00 PM,10:39:00 PM,01/02/2015
909,10,5:46:00 PM,11:29:00 PM,01/02/2015
910,11,11:34:00 AM,4:05:00 PM,01/02/2015
911,12,10:21:00 AM,3:00:00 PM,01/02/2015
912,13,4:55:00 PM,11:40:00 PM,01/02/2015
913,14,10:04:00 AM,5:39:00 PM,01/02/2015
914,15,10:09:00 AM,5:32:00 PM,01/02/2015
915,16,5:34:00 PM,10:56:00 PM,01/02/2015
916,17,11:04:00 AM,3:18:00 PM,01/02/2015
917,18,10:44:00 AM,4:33:00 PM,01/02/2015
918,19,4:22:00 PM,10:00:00 PM,01/02/2015
919,20,11:29:00 AM,3:06:00 PM,01/02/2015
920,21,5:35:00 PM,10:59:00 PM,01/02/2015
921,22,11:59:00 AM,4:12:00 PM,01/02/2015
922,23,4:36:00 PM,11:22:00 PM,01/02/2015
923,24,5:01:00 PM,10:28:00 PM,01/02/2015
924,25,11:56:00 AM,3:22:00 PM,01/02/2015
925,26,10:44:00 AM,5:31:00 PM,01/02/2015
926,27,4:04:00 PM,10:33:00 PM,01/02/2015
927,28,11:14:00 AM,5:28:00 PM,01/02/2015
928,29,4:01:00 PM,11:35:00 PM,01/02/2015
929,1,10:27:00 AM,5:32:00 PM,02/02/2015
930,2,5:51:00 PM,10:21:00 PM,02/02/2015
931,3,10:42:00 AM,3:08:00 PM,02/02/2015
932,4,4:18:00 PM,11:59:00 PM,02/02/2015
933,5,5:56:00 PM,11:47:00 PM,02/02/2015
934,6,11:22:00 AM,3:47:00 PM,02/02/2015
935,7,10:51:00 AM,5:31:00 PM,02/02/2015
936,8,5:17:00 PM,10:23:00 PM,02/02/2015
937,9,5:39:00 PM,10:33:00 PM,02/02/2015
938,10,5:46:00 PM,10:35:00 PM,02/02/2015
939,11,10:34:00 AM,4:00:00 PM,02/02/2015
940,12,10:45:00 AM,3:39:00 PM,02/02/2015
941,13,5:11:00 PM,11:57:00 PM,02/02/2015
942,14,11:52:00 AM,3:57:00 PM,02/02/2015
943,15,11:08:00 AM,3:44:00 PM,02/02/2015
944,16,5:09:00 PM,10:24:00 PM,02/02/2015
945,17,10:48:00 AM,4:23:00 PM,02/02/2015
946,18,11:55:00 AM,4:17:00 PM,02/02/2015
947,19,5:08:00 PM,11:01:00 PM,02/02/2015
948,20,11:23:00 AM,4:35:00 PM,02/02/2015
949,21,5:25:00 PM,10:04:00 PM,02/02/2015
950,22,10:11:00 AM,5:15:00 PM,02/02/2015
951,23,5:35:00 PM,10:37:00 PM,02/02/2015
952,24,5:09:00 PM,10:42:00 PM,02/02/2015
953,25,10:22:00 AM,4:13:00 PM,02/02/2015
954,26,11:44:00 AM,3:07:00 PM,02/02/2015
955,27,4:36:00 PM,10:47:00 PM,02/02/2015
956,28,11:37:00 AM,3:42:00 PM,02/02/2015
957,29,4:57:00 PM,10:09:00 PM,02/02/2015
958,1,10:13:00 AM,5:31:00 PM,03/02/2015
959,2,5:57:00 PM,10:29:00 PM,03/02/2015
960,3,10:20:00 AM,4:30:00 PM,03/02/2015
961,4,4:18:00 PM,11:59:00 PM,03/02/2015
