BOOKING_ID,RESERVATION_DATE,RESERVATION_TIME,ARRIVAL_TIME,PEOPLE,PURPOSE,STATUS_ORDER,TABLE_NUMBER
322,01/10/2015,7:45:00 PM,7:58:00 PM,4,Dinner with Friends,Ok,6
323,01/10/2015,7:45:00 PM,7:58:00 PM,4,Dinner with Friends,Ok,7
324,01/10/2015,8:00:00 PM,8:12:00 PM,1,Single Dinner,Ok,1
325,01/10/2015,8:15:00 PM,8:20:00 PM,2,Sweet Anniversary,Ok,3
326,01/10/2015,8:15:00 PM,8:27:00 PM,2,Sweet Anniversary,Ok,1
327,01/10/2015,8:30:00 PM,8:41:00 PM,1,Single Dinner,Ok,2
328,01/10/2015,8:45:00 PM,8:57:00 PM,2,Sweet Anniversary,Ok,3
329,01/10/2015,9:15:00 PM,9:21:00 PM,2,Sweet Anniversary,Ok,1
330,01/10/2015,9:15:00 PM,9:22:00 PM,2,Sweet Anniversary,Ok,2
331,01/10/2015,9:45:00 PM,9:50:00 PM,2,Sweet Anniversary,Ok,3
332,01/10/2015,9:45:00 PM,9:55:00 PM,2,Sweet Anniversary,Ok,1
333,01/10/2015,10:15:00 PM,10:18:00 PM,2,Sweet Anniversary,Ok,2
334,01/10/2015,10:30:00 PM,,6,Dinner with Friends,Cancelled,8
335,01/10/2015,10:45:00 PM,10:48:00 PM,4,Dinner with Friends,Ok,6
336,01/11/2015,11:15:00 AM,,4,Dinner with Friends,Cancelled,6
337,01/11/2015,11:45:00 AM,11:51:00 AM,3,Dinner with Friends,Ok,5
338,01/11/2015,12:15:00 PM,12:18:00 PM,10,Important Date,Ok,10
339,01/11/2015,12:30:00 PM,12:34:00 PM,1,Single Dinner,Ok,3
340,01/11/2015,12:30:00 PM,12:44:00 PM,2,Sweet Anniversary,Ok,1
341,01/11/2015,1:15:00 PM,1:23:00 PM,1,Single Dinner,Ok,2
342,01/11/2015,1:30:00 PM,1:43:00 PM,1,Single Dinner,Ok,3
343,01/11/2015,1:45:00 PM,1:52:00 PM,2,Sweet Anniversary,Ok,1
344,01/11/2015,2:00:00 PM,2:03:00 PM,2,Sweet Anniversary,Ok,2
345,01/11/2015,2:00:00 PM,2:07:00 PM,1,Single Dinner,Ok,1
346,01/11/2015,2:00:00 PM,2:07:00 PM,2,Sweet Anniversary,Ok,3
347,01/11/2015,2:15:00 PM,2:29:00 PM,4,Dinner with Friends,Ok,7
348,01/11/2015,2:30:00 PM,2:34:00 PM,1,Single Dinner,Ok,3
349,01/11/2015,2:45:00 PM,2:49:00 PM,3,Dinner with Friends,Ok,5
350,01/11/2015,4:00:00 PM,4:03:00 PM,4,Dinner with Friends,Ok,6
351,01/11/2015,4:45:00 PM,4:45:00 PM,2,Sweet Anniversary,Ok,1
352,01/11/2015,4:45:00 PM,4:56:00 PM,2,Sweet Anniversary,Ok,2
353,01/11/2015,5:00:00 PM,,8,Birthday Celebration,Cancelled,9
354,01/11/2015,5:00:00 PM,5:09:00 PM,2,Sweet Anniversary,Ok,3
355,01/11/2015,5:15:00 PM,5:18:00 PM,1,Single Dinner,Ok,1
356,01/11/2015,5:30:00 PM,5:42:00 PM,1,Single Dinner,Ok,3
357,01/11/2015,5:30:00 PM,5:42:00 PM,2,Sweet Anniversary,Ok,2
358,01/11/2015,6:00:00 PM,6:13:00 PM,4,Dinner with Friends,Ok,7
359,01/11/2015,6:45:00 PM,6:46:00 PM,2,Sweet Anniversary,Ok,1
360,01/11/2015,7:15:00 PM,7:18:00 PM,1,Single Dinner,Ok,2
361,01/11/2015,7:15:00 PM,7:28:00 PM,2,Sweet Anniversary,Ok,3
362,01/11/2015,7:30:00 PM,7:33:00 PM,1,Single Dinner,Ok,1
363,01/11/2015,7:30:00 PM,7:44:00 PM,2,Sweet Anniversary,Ok,2
364,01/11/2015,7:45:00 PM,7:51:00 PM,1,Single Dinner,Ok,3
365,01/11/2015,7:45:00 PM,7:52:00 PM,3,Dinner with Friends,Ok,4
366,01/11/2015,9:15:00 PM,9:29:00 PM,1,Single Dinner,Ok,1
367,01/12/2015,11:15:00 AM,,4,Dinner with Friends,Cancelled,7
368,01/12/2015,11:30:00 AM,11:39:00 AM,3,Dinner with Friends,Ok,5
369,01/12/2015,12:30:00 PM,12:33:00 PM,2,Sweet Anniversary,Ok,1
370,01/12/2015,12:30:00 PM,12:42:00 PM,1,Single Dinner,Ok,2
371,01/12/2015,12:45:00 PM,12:53:00 PM,2,Sweet Anniversary,Ok,3
372,01/12/2015,1:45:00 PM,1:49:00 PM,2,Sweet Anniversary,Ok,1
373,01/12/2015,1:45:00 PM,1:58:00 PM,2,Sweet Anniversary,Ok,2
374,01/12/2015,2:00:00 PM,2:08:00 PM,3,Dinner with Friends,Ok,4
375,01/12/2015,2:30:00 PM,2:31:00 PM,5,Dinner with Friends,Ok,8
376,01/12/2015,2:30:00 PM,2:33:00 PM,2,Sweet Anniversary,Ok,3
377,01/12/2015,3:00:00 PM,3:08:00 PM,1,Single Dinner,Ok,1
378,01/12/2015,3:30:00 PM,3:31:00 PM,3,Dinner with Friends,Ok,5
379,01/12/2015,3:45:00 PM,3:52:00 PM,1,Single Dinner,Ok,3
380,01/12/2015,4:15:00 PM,4:21:00 PM,4,Dinner with Friends,Ok,6
381,01/12/2015,4:15:00 PM,4:22:00 PM,1,Single Dinner,Ok,1
382,01/12/2015,4:30:00 PM,4:31:00 PM,2,Sweet Anniversary,Ok,2
383,01/12/2015,4:45:00 PM,4:55:00 PM,4,Dinner with Friends,Ok,7
384,01/12/2015,5:00:00 PM,5:05:00 PM,3,Dinner with Friends,Ok,4
385,01/12/2015,5:15:00 PM,5:24:00 PM,2,Sweet Anniversary,Ok,3
386,01/12/2015,5:45:00 PM,,5,Dinner with Friends,Cancelled,8
387,01/12/2015,6:15:00 PM,6:20:00 PM,2,Sweet Anniversary,Ok,2
388,01/12/2015,6:15:00 PM,6:21:00 PM,2,Sweet Anniversary,Ok,3
389,01/12/2015,6:30:00 PM,6:33:00 PM,4,Dinner with Friends,Ok,6
390,01/12/2015,6:30:00 PM,6:34:00 PM,1,Single Dinner,Ok,1
391,01/12/2015,6:45:00 PM,6:53:00 PM,3,Dinner with Friends,Ok,5
392,01/12/2015,7:15:00 PM,7:22:00 PM,1,Single Dinner,Ok,3
393,01/12/2015,7:15:00 PM,7:27:00 PM,2,Sweet Anniversary,Ok,1
394,01/12/2015,7:45:00 PM,7:57:00 PM,4,Dinner with Friends,Ok,7
395,01/12/2015,8:00:00 PM,8:00:00 PM,1,Single Dinner,Ok,2
396,01/12/2015,8:30:00 PM,8:35:00 PM,3,Dinner with Friends,Ok,4
397,13/01/2015,11:30:00 AM,11:31:00 AM,2,Sweet Anniversary,Ok,1
398,13/01/2015,12:00:00 PM,,4,Dinner with Friends,Cancelled,6
399,13/01/2015,12:15:00 PM,12:19:00 PM,1,Single Dinner,Ok,2
400,13/01/2015,12:45:00 PM,12:53:00 PM,1,Single Dinner,Ok,3
401,13/01/2015,1:30:00 PM,1:34:00 PM,1,Single Dinner,Ok,1
402,13/01/2015,2:15:00 PM,2:27:00 PM,1,Single Dinner,Ok,2
403,13/01/2015,3:15:00 PM,3:19:00 PM,2,Sweet Anniversary,Ok,3
404,13/01/2015,3:45:00 PM,3:47:00 PM,2,Sweet Anniversary,Ok,1
405,13/01/2015,3:45:00 PM,3:55:00 PM,3,Dinner with Friends,Ok,5
406,13/01/2015,4:00:00 PM,4:14:00 PM,1,Single Dinner,Ok,3
407,13/01/2015,4:15:00 PM,4:27:00 PM,1,Single Dinner,Ok,1
408,13/01/2015,5:00:00 PM,5:11:00 PM,4,Dinner with Friends,Ok,7
409,13/01/2015,5:15:00 PM,5:21:00 PM,3,Dinner with Friends,Ok,4
410,13/01/2015,5:15:00 PM,5:21:00 PM,1,Single Dinner,Ok,3
411,13/01/2015,5:15:00 PM,5:23:00 PM,1,Single Dinner,Ok,1
412,13/01/2015,5:30:00 PM,5:43:00 PM,1,Single Dinner,Ok,2
413,13/01/2015,6:00:00 PM,6:07:00 PM,1,Single Dinner,Ok,1
414,13/01/2015,6:45:00 PM,6:50:00 PM,2,Sweet Anniversary,Ok,2
415,13/01/2015,7:00:00 PM,7:10:00 PM,2,Sweet Anniversary,Ok,3
416,13/01/2015,7:15:00 PM,7:18:00 PM,4,Dinner with Friends,Ok,6
417,13/01/2015,8:30:00 PM,8:31:00 PM,4,Dinner with Friends,Ok,7
418,13/01/2015,8:30:00 PM,8:36:00 PM,2,Sweet Anniversary,Ok,1
419,13/01/2015,9:30:00 PM,9:39:00 PM,1,Single Dinner,Ok,2
420,13/01/2015,9:45:00 PM,,7,Birthday Celebration,Cancelled,9
421,14/01/2015,11:15:00 AM,11:28:00 AM,2,Sweet Anniversary,Ok,3
422,14/01/2015,11:30:00 AM,11:35:00 AM,1,Single Dinner,Ok,1
423,14/01/2015,11:45:00 AM,11:46:00 AM,1,Single Dinner,Ok,2
424,14/01/2015,11:45:00 AM,,7,Birthday Celebration,Cancelled,9
425,14/01/2015,12:00:00 PM,12:07:00 PM,2,Sweet Anniversary,Ok,3
426,14/01/2015,12:30:00 PM,12:38:00 PM,1,Single Dinner,Ok,2
427,14/01/2015,12:30:00 PM,12:39:00 PM,1,Single Dinner,Ok,3
428,14/01/2015,12:45:00 PM,12:51:00 PM,3,Dinner with Friends,Ok,5
429,14/01/2015,12:45:00 PM,12:54:00 PM,6,Dinner with Friends,Ok,8
430,14/01/2015,1:00:00 PM,1:10:00 PM,12,Business Dinner,Ok,11
431,14/01/2015,1:15:00 PM,1:23:00 PM,2,Sweet Anniversary,Ok,2
432,14/01/2015,1:30:00 PM,1:37:00 PM,1,Single Dinner,Ok,3
433,14/01/2015,1:30:00 PM,1:42:00 PM,1,Single Dinner,Ok,1
434,14/01/2015,2:00:00 PM,2:07:00 PM,2,Sweet Anniversary,Ok,2
435,14/01/2015,2:00:00 PM,2:12:00 PM,1,Single Dinner,Ok,3
436,14/01/2015,2:15:00 PM,2:15:00 PM,1,Single Dinner,Ok,1
437,14/01/2015,2:15:00 PM,2:26:00 PM,1,Single Dinner,Ok,2
438,14/01/2015,3:45:00 PM,,9,Important Date,Cancelled,10
439,14/01/2015,4:00:00 PM,4:09:00 PM,2,Sweet Anniversary,Ok,3
440,14/01/2015,4:30:00 PM,4:38:00 PM,1,Single Dinner,Ok,2
441,14/01/2015,5:15:00 PM,5:15:00 PM,3,Dinner with Friends,Ok,4
442,14/01/2015,5:15:00 PM,5:21:00 PM,2,Sweet Anniversary,Ok,3
443,14/01/2015,5:30:00 PM,5:38:00 PM,1,Single Dinner,Ok,1
444,14/01/2015,5:45:00 PM,5:53:00 PM,4,Dinner with Friends,Ok,6
445,14/01/2015,6:00:00 PM,6:09:00 PM,2,Sweet Anniversary,Ok,2
446,14/01/2015,6:15:00 PM,6:23:00 PM,2,Sweet Anniversary,Ok,3
447,14/01/2015,6:15:00 PM,6:27:00 PM,4,Dinner with Friends,Ok,7
448,14/01/2015,6:30:00 PM,6:38:00 PM,3,Dinner with Friends,Ok,5
449,14/01/2015,6:45:00 PM,6:47:00 PM,1,Single Dinner,Ok,1
450,14/01/2015,6:45:00 PM,,4,Dinner with Friends,Cancelled,7
451,14/01/2015,7:15:00 PM,,2,Sweet Anniversary,Cancelled,2
452,14/01/2015,8:00:00 PM,8:12:00 PM,1,Single Dinner,Ok,3
453,14/01/2015,8:30:00 PM,8:33:00 PM,3,Dinner with Friends,Ok,4
454,14/01/2015,9:00:00 PM,9:09:00 PM,3,Dinner with Friends,Ok,5
455,14/01/2015,9:30:00 PM,9:36:00 PM,1,Single Dinner,Ok,1
456,14/01/2015,9:30:00 PM,9:42:00 PM,4,Dinner with Friends,Ok,7
457,15/01/2015,12:00:00 PM,,5,Dinner with Friends,Cancelled,8
458,15/01/2015,12:15:00 PM,12:15:00 PM,3,Dinner with Friends,Ok,4
459,15/01/2015,12:30:00 PM,12:36:00 PM,1,Single Dinner,Ok,1
460,15/01/2015,12:45:00 PM,12:56:00 PM,5,Dinner with Friends,Ok,8
461,15/01/2015,1:00:00 PM,1:05:00 PM,4,Dinner with Friends,Ok,7
462,15/01/2015,1:00:00 PM,1:08:00 PM,1,Single Dinner,Ok,1
463,15/01/2015,1:00:00 PM,1:10:00 PM,1,Single Dinner,Ok,2
464,15/01/2015,2:00:00 PM,2:04:00 PM,9,Important Date,Ok,10
465,15/01/2015,2:00:00 PM,2:10:00 PM,1,Single Dinner,Ok,3
466,15/01/2015,2:15:00 PM,2:18:00 PM,1,Single Dinner,Ok,1
467,15/01/2015,3:15:00 PM,3:20:00 PM,2,Sweet Anniversary,Ok,3
468,15/01/2015,3:15:00 PM,3:27:00 PM,3,Dinner with Friends,Ok,5
469,15/01/2015,4:00:00 PM,4:12:00 PM,3,Dinner with Friends,Ok,4
470,15/01/2015,4:15:00 PM,4:19:00 PM,2,Sweet Anniversary,Ok,1
471,15/01/2015,4:30:00 PM,4:40:00 PM,2,Sweet Anniversary,Ok,2
472,15/01/2015,4:30:00 PM,4:44:00 PM,3,Dinner with Friends,Ok,5
473,15/01/2015,4:45:00 PM,4:57:00 PM,1,Single Dinner,Ok,3
474,15/01/2015,5:00:00 PM,5:05:00 PM,3,Dinner with Friends,Ok,4
475,15/01/2015,5:15:00 PM,5:27:00 PM,1,Single Dinner,Ok,2
476,15/01/2015,5:30:00 PM,5:32:00 PM,1,Single Dinner,Ok,3
477,15/01/2015,5:30:00 PM,5:43:00 PM,1,Single Dinner,Ok,1
478,15/01/2015,6:00:00 PM,6:04:00 PM,2,Sweet Anniversary,Ok,2
479,15/01/2015,6:00:00 PM,,9,Important Date,Cancelled,10
480,15/01/2015,6:15:00 PM,6:15:00 PM,1,Single Dinner,Ok,3
481,15/01/2015,6:15:00 PM,6:17:00 PM,1,Single Dinner,Ok,1
482,15/01/2015,6:45:00 PM,6:53:00 PM,3,Dinner with Friends,Ok,5
483,15/01/2015,6:45:00 PM,6:56:00 PM,1,Single Dinner,Ok,2
484,15/01/2015,7:15:00 PM,7:16:00 PM,1,Single Dinner,Ok,3
485,15/01/2015,7:15:00 PM,7:21:00 PM,1,Single Dinner,Ok,1
486,15/01/2015,7:15:00 PM,7:27:00 PM,3,Dinner with Friends,Ok,4
487,15/01/2015,8:00:00 PM,8:07:00 PM,2,Sweet Anniversary,Ok,2
488,15/01/2015,9:30:00 PM,9:42:00 PM,2,Sweet Anniversary,Ok,1
489,16/01/2015,10:30:00 AM,,8,Birthday Celebration,Cancelled,9
490,16/01/2015,11:30:00 AM,11:36:00 AM,2,Sweet Anniversary,Ok,2
491,16/01/2015,11:30:00 AM,11:39:00 AM,1,Single Dinner,Ok,3
492,16/01/2015,12:00:00 PM,12:14:00 PM,1,Single Dinner,Ok,1
493,16/01/2015,12:30:00 PM,12:30:00 PM,4,Dinner with Friends,Ok,6
494,16/01/2015,12:30:00 PM,12:34:00 PM,1,Single Dinner,Ok,2
495,16/01/2015,1:00:00 PM,1:11:00 PM,1,Single Dinner,Ok,3
496,16/01/2015,1:15:00 PM,1:19:00 PM,3,Dinner with Friends,Ok,5
497,16/01/2015,1:15:00 PM,1:23:00 PM,2,Sweet Anniversary,Ok,2
498,16/01/2015,1:15:00 PM,1:27:00 PM,2,Sweet Anniversary,Ok,3
499,16/01/2015,1:30:00 PM,1:42:00 PM,1,Single Dinner,Ok,1
500,16/01/2015,1:45:00 PM,1:59:00 PM,9,Important Date,Ok,10
501,16/01/2015,3:00:00 PM,3:00:00 PM,3,Dinner with Friends,Ok,4
502,16/01/2015,3:30:00 PM,3:33:00 PM,2,Sweet Anniversary,Ok,3
503,16/01/2015,3:45:00 PM,3:55:00 PM,1,Single Dinner,Ok,2
504,16/01/2015,4:00:00 PM,4:14:00 PM,4,Dinner with Friends,Ok,6
505,16/01/2015,4:15:00 PM,4:20:00 PM,1,Single Dinner,Ok,3
506,16/01/2015,4:15:00 PM,,5,Dinner with Friends,Cancelled,8
507,16/01/2015,4:30:00 PM,4:43:00 PM,3,Dinner with Friends,Ok,5
508,16/01/2015,5:00:00 PM,5:05:00 PM,3,Dinner with Friends,Ok,4
509,16/01/2015,6:45:00 PM,6:57:00 PM,1,Single Dinner,Ok,1
510,16/01/2015,7:00:00 PM,7:05:00 PM,4,Dinner with Friends,Ok,7
511,16/01/2015,7:00:00 PM,7:12:00 PM,3,Dinner with Friends,Ok,5
512,16/01/2015,7:15:00 PM,7:24:00 PM,3,Dinner with Friends,Ok,4
513,16/01/2015,7:15:00 PM,7:24:00 PM,2,Sweet Anniversary,Ok,2
514,16/01/2015,7:30:00 PM,7:32:00 PM,4,Dinner with Friends,Ok,6
515,16/01/2015,7:30:00 PM,7:34:00 PM,2,Sweet Anniversary,Ok,3
516,16/01/2015,7:30:00 PM,7:42:00 PM,2,Sweet Anniversary,Ok,1
517,16/01/2015,7:45:00 PM,7:55:00 PM,2,Sweet Anniversary,Ok,2
518,16/01/2015,8:15:00 PM,8:24:00 PM,2,Sweet Anniversary,Ok,3
519,16/01/2015,8:30:00 PM,8:41:00 PM,4,Dinner with Friends,Ok,7
520,16/01/2015,8:45:00 PM,8:59:00 PM,2,Sweet Anniversary,Ok,1
521,16/01/2015,9:30:00 PM,9:36:00 PM,1,Single Dinner,Ok,2
522,16/01/2015,9:30:00 PM,9:44:00 PM,2,Sweet Anniversary,Ok,3
523,16/01/2015,9:45:00 PM,,7,Birthday Celebration,Cancelled,9
524,16/01/2015,9:45:00 PM,9:46:00 PM,4,Dinner with Friends,Ok,6
525,16/01/2015,10:00:00 PM,10:06:00 PM,1,Single Dinner,Ok,1
526,16/01/2015,10:00:00 PM,10:10:00 PM,2,Sweet Anniversary,Ok,2
527,16/01/2015,10:45:00 PM,,10,Important Date,Cancelled,10
528,17/01/2015,1:45:00 PM,,1,Single Dinner,Cancelled,3
529,17/01/2015,2:30:00 PM,2:33:00 PM,1,Single Dinner,Ok,2
530,17/01/2015,2:30:00 PM,2:41:00 PM,3,Dinner with Friends,Ok,5
531,17/01/2015,3:15:00 PM,,1,Single Dinner,Cancelled,1
532,17/01/2015,3:30:00 PM,3:43:00 PM,2,Sweet Anniversary,Ok,3
533,17/01/2015,3:45:00 PM,3:49:00 PM,1,Single Dinner,Ok,1
534,17/01/2015,4:15:00 PM,4:16:00 PM,1,Single Dinner,Ok,2
535,17/01/2015,5:15:00 PM,5:19:00 PM,1,Single Dinner,Ok,1
536,17/01/2015,5:15:00 PM,5:21:00 PM,1,Single Dinner,Ok,2
537,17/01/2015,5:15:00 PM,5:24:00 PM,2,Sweet Anniversary,Ok,3
538,17/01/2015,5:45:00 PM,5:49:00 PM,2,Sweet Anniversary,Ok,1
539,17/01/2015,6:45:00 PM,6:49:00 PM,2,Sweet Anniversary,Ok,2
540,17/01/2015,7:15:00 PM,7:20:00 PM,1,Single Dinner,Ok,3
541,17/01/2015,7:15:00 PM,7:26:00 PM,2,Sweet Anniversary,Ok,1
542,17/01/2015,7:30:00 PM,7:42:00 PM,1,Single Dinner,Ok,2
543,17/01/2015,8:00:00 PM,8:13:00 PM,1,Single Dinner,Ok,3
544,17/01/2015,9:00:00 PM,9:04:00 PM,4,Dinner with Friends,Ok,6
545,17/01/2015,9:00:00 PM,9:11:00 PM,4,Dinner with Friends,Ok,7
546,17/01/2015,9:15:00 PM,9:16:00 PM,1,Single Dinner,Ok,1
547,17/01/2015,9:15:00 PM,9:21:00 PM,1,Single Dinner,Ok,2
548,18/01/2015,12:00:00 PM,12:13:00 PM,4,Dinner with Friends,Ok,6
549,18/01/2015,1:45:00 PM,1:56:00 PM,2,Sweet Anniversary,Ok,2
550,18/01/2015,2:00:00 PM,2:06:00 PM,1,Single Dinner,Ok,3
551,18/01/2015,2:00:00 PM,2:07:00 PM,8,Birthday Celebration,Ok,9
552,18/01/2015,2:15:00 PM,2:20:00 PM,1,Single Dinner,Ok,1
553,18/01/2015,2:30:00 PM,2:39:00 PM,1,Single Dinner,Ok,2
554,18/01/2015,2:45:00 PM,2:50:00 PM,3,Dinner with Friends,Ok,4
555,18/01/2015,2:45:00 PM,2:53:00 PM,1,Single Dinner,Ok,3
556,18/01/2015,3:00:00 PM,3:05:00 PM,1,Single Dinner,Ok,1
557,18/01/2015,3:15:00 PM,3:28:00 PM,2,Sweet Anniversary,Ok,2
558,18/01/2015,3:30:00 PM,3:43:00 PM,3,Dinner with Friends,Ok,5
559,18/01/2015,3:45:00 PM,,2,Sweet Anniversary,Cancelled,2
560,18/01/2015,3:45:00 PM,3:56:00 PM,2,Sweet Anniversary,Ok,3
561,18/01/2015,4:00:00 PM,4:07:00 PM,1,Single Dinner,Ok,1
562,18/01/2015,4:00:00 PM,4:12:00 PM,3,Dinner with Friends,Ok,4
563,18/01/2015,4:30:00 PM,4:30:00 PM,4,Dinner with Friends,Ok,7
564,18/01/2015,4:30:00 PM,4:39:00 PM,2,Sweet Anniversary,Ok,2
565,18/01/2015,5:30:00 PM,5:30:00 PM,1,Single Dinner,Ok,3
566,18/01/2015,5:45:00 PM,5:48:00 PM,4,Dinner with Friends,Ok,6
567,18/01/2015,5:45:00 PM,,1,Single Dinner,Cancelled,3
568,18/01/2015,6:00:00 PM,6:13:00 PM,3,Dinner with Friends,Ok,5
569,18/01/2015,6:15:00 PM,6:19:00 PM,3,Dinner with Friends,Ok,4
570,18/01/2015,7:30:00 PM,7:36:00 PM,2,Sweet Anniversary,Ok,2
571,18/01/2015,8:15:00 PM,8:20:00 PM,2,Sweet Anniversary,Ok,3
572,18/01/2015,8:15:00 PM,,10,Important Date,Cancelled,10
573,18/01/2015,8:45:00 PM,8:45:00 PM,3,Dinner with Friends,Ok,5
574,19/01/2015,11:15:00 AM,11:16:00 AM,2,Sweet Anniversary,Ok,1
575,19/01/2015,11:15:00 AM,11:19:00 AM,1,Single Dinner,Ok,2
576,19/01/2015,11:15:00 AM,11:27:00 AM,1,Single Dinner,Ok,3
577,19/01/2015,11:45:00 AM,11:57:00 AM,2,Sweet Anniversary,Ok,2
578,19/01/2015,11:45:00 AM,11:57:00 AM,2,Sweet Anniversary,Ok,1
579,19/01/2015,12:00:00 PM,12:00:00 PM,5,Dinner with Friends,Ok,8
580,19/01/2015,12:00:00 PM,12:03:00 PM,3,Dinner with Friends,Ok,4
581,19/01/2015,12:00:00 PM,12:14:00 PM,7,Birthday Celebration,Ok,9
582,19/01/2015,12:15:00 PM,12:20:00 PM,1,Single Dinner,Ok,3
583,19/01/2015,12:30:00 PM,12:33:00 PM,2,Sweet Anniversary,Ok,1
584,19/01/2015,12:45:00 PM,12:56:00 PM,12,Business Dinner,Ok,11
585,19/01/2015,1:00:00 PM,1:02:00 PM,1,Single Dinner,Ok,2
586,19/01/2015,1:00:00 PM,,1,Single Dinner,Cancelled,1
587,19/01/2015,1:15:00 PM,1:25:00 PM,2,Sweet Anniversary,Ok,3
588,19/01/2015,1:30:00 PM,1:33:00 PM,2,Sweet Anniversary,Ok,1
589,19/01/2015,1:30:00 PM,1:34:00 PM,5,Dinner with Friends,Ok,8
590,19/01/2015,2:00:00 PM,2:03:00 PM,1,Single Dinner,Ok,2
591,19/01/2015,2:30:00 PM,2:39:00 PM,4,Dinner with Friends,Ok,7
592,19/01/2015,3:00:00 PM,3:13:00 PM,3,Dinner with Friends,Ok,5
593,19/01/2015,3:45:00 PM,3:45:00 PM,1,Single Dinner,Ok,3
594,19/01/2015,4:15:00 PM,4:18:00 PM,1,Single Dinner,Ok,1
595,19/01/2015,4:30:00 PM,4:33:00 PM,2,Sweet Anniversary,Ok,2
596,19/01/2015,4:30:00 PM,4:35:00 PM,1,Single Dinner,Ok,3
597,19/01/2015,5:00:00 PM,5:00:00 PM,2,Sweet Anniversary,Ok,1
598,19/01/2015,6:15:00 PM,6:29:00 PM,2,Sweet Anniversary,Ok,2
599,19/01/2015,6:45:00 PM,6:45:00 PM,2,Sweet Anniversary,Ok,3
600,19/01/2015,6:45:00 PM,6:53:00 PM,3,Dinner with Friends,Ok,4
601,19/01/2015,6:45:00 PM,6:59:00 PM,2,Sweet Anniversary,Ok,2
602,19/01/2015,7:00:00 PM,7:00:00 PM,3,Dinner with Friends,Ok,5
603,19/01/2015,8:00:00 PM,8:05:00 PM,1,Single Dinner,Ok,3
604,19/01/2015,9:00:00 PM,,4,Dinner with Friends,Cancelled,6
605,19/01/2015,10:00:00 PM,10:13:00 PM,2,Sweet Anniversary,Ok,1
606,20/01/2015,11:15:00 AM,11:21:00 AM,1,Single Dinner,Ok,2
607,20/01/2015,11:15:00 AM,11:25:00 AM,4,Dinner with Friends,Ok,6
608,20/01/2015,11:30:00 AM,11:31:00 AM,5,Dinner with Friends,Ok,8
609,20/01/2015,12:00:00 PM,12:02:00 PM,2,Sweet Anniversary,Ok,3
610,20/01/2015,12:00:00 PM,12:12:00 PM,1,Single Dinner,Ok,1
611,20/01/2015,12:00:00 PM,12:12:00 PM,1,Single Dinner,Ok,2
612,20/01/2015,12:15:00 PM,12:17:00 PM,2,Sweet Anniversary,Ok,3
613,20/01/2015,12:30:00 PM,12:39:00 PM,12,Business Dinner,Ok,11
614,20/01/2015,12:30:00 PM,12:43:00 PM,1,Single Dinner,Ok,1
615,20/01/2015,12:45:00 PM,12:59:00 PM,3,Dinner with Friends,Ok,4
616,20/01/2015,12:45:00 PM,,5,Dinner with Friends,Cancelled,8
617,20/01/2015,1:00:00 PM,1:05:00 PM,1,Single Dinner,Ok,2
618,20/01/2015,1:00:00 PM,1:14:00 PM,1,Single Dinner,Ok,3
619,20/01/2015,1:15:00 PM,1:17:00 PM,3,Dinner with Friends,Ok,5
620,20/01/2015,2:00:00 PM,2:06:00 PM,1,Single Dinner,Ok,1
621,20/01/2015,2:15:00 PM,2:21:00 PM,1,Single Dinner,Ok,2
622,20/01/2015,2:45:00 PM,2:47:00 PM,1,Single Dinner,Ok,3
623,20/01/2015,3:00:00 PM,3:13:00 PM,2,Sweet Anniversary,Ok,1
624,20/01/2015,3:15:00 PM,3:15:00 PM,2,Sweet Anniversary,Ok,2
625,20/01/2015,3:15:00 PM,3:25:00 PM,1,Single Dinner,Ok,3
626,20/01/2015,4:00:00 PM,4:08:00 PM,3,Dinner with Friends,Ok,4
627,20/01/2015,4:30:00 PM,4:37:00 PM,1,Single Dinner,Ok,2
628,20/01/2015,4:30:00 PM,4:41:00 PM,1,Single Dinner,Ok,3
629,20/01/2015,4:45:00 PM,4:53:00 PM,2,Sweet Anniversary,Ok,1
630,20/01/2015,6:00:00 PM,6:01:00 PM,1,Single Dinner,Ok,2
631,20/01/2015,6:00:00 PM,6:12:00 PM,2,Sweet Anniversary,Ok,3
632,20/01/2015,6:15:00 PM,6:17:00 PM,1,Single Dinner,Ok,1
633,20/01/2015,7:00:00 PM,7:04:00 PM,1,Single Dinner,Ok,2
634,20/01/2015,7:00:00 PM,7:10:00 PM,1,Single Dinner,Ok,3
635,20/01/2015,7:15:00 PM,7:19:00 PM,2,Sweet Anniversary,Ok,1
636,20/01/2015,7:30:00 PM,7:40:00 PM,1,Single Dinner,Ok,2
637,20/01/2015,8:15:00 PM,8:15:00 PM,1,Single Dinner,Ok,1
638,20/01/2015,8:15:00 PM,8:27:00 PM,2,Sweet Anniversary,Ok,2
639,20/01/2015,8:30:00 PM,8:44:00 PM,2,Sweet Anniversary,Ok,3
640,20/01/2015,8:45:00 PM,8:53:00 PM,1,Single Dinner,Ok,1
641,20/01/2015,10:30:00 PM,10:40:00 PM,2,Sweet Anniversary,Ok,2
642,21/01/2015,11:45:00 AM,11:54:00 AM,1,Single Dinner,Ok,3
643,21/01/2015,12:15:00 PM,12:23:00 PM,4,Dinner with Friends,Ok,7
644,21/01/2015,12:15:00 PM,12:29:00 PM,1,Single Dinner,Ok,1
